employer_id,periode,expected_contribution,actual_remittance
EMP-0051,2025-02,41009000.0,40620000.0
EMP-0051,2025-03,42481000.0,42501000.0
EMP-0051,2025-04,44267000.0,44257000.0
EMP-0051,2025-05,44280000.0,44014000.0
EMP-0051,2025-06,43902000.0,43633000.0
EMP-0051,2025-07,44173000.0,43822000.0
EMP-0051,2025-08,43353000.0,43755000.0
EMP-0051,2025-09,44145000.0,44183000.0
EMP-0051,2025-10,43712000.0,43266000.0
EMP-0051,2025-11,43481000.0,43857000.0
EMP-0051,2025-12,42800000.0,43285000.0
EMP-0052,2025-01,34284000.0,34179000.0
EMP-0052,2025-02,33911000.0,33679000.0
EMP-0052,2025-03,34876000.0,35349000.0
EMP-0052,2025-04,34669000.0,35294000.0
EMP-0052,2025-05,33359000.0,33758000.0
EMP-0052,2025-06,33963000.0,33940000.0
EMP-0052,2025-07,32556000.0,32317000.0
EMP-0052,2025-08,34504000.0,33813000.0
EMP-0052,2025-09,33860000.0,34269000.0
EMP-0052,2025-10,33387000.0,32887000.0
EMP-0052,2025-11,33673000.0,33381000.0
EMP-0052,2025-12,34715000.0,34559000.0
EMP-0053,2025-01,44230000.0,44486000.0
EMP-0053,2025-02,45741000.0,44477000.0
EMP-0053,2025-03,43096000.0,43133000.0
EMP-0053,2025-04,41608000.0,42325000.0
EMP-0053,2025-05,41205000.0,40939000.0
EMP-0053,2025-06,43220000.0,43528000.0
EMP-0053,2025-07,42976000.0,42772000.0
EMP-0053,2025-08,43164000.0,43286000.0
EMP-0053,2025-09,42904000.0,42841000.0
EMP-0053,2025-10,42318000.0,41891000.0
EMP-0053,2025-11,44974000.0,45197000.0
EMP-0053,2025-12,44814000.0,44921000.0
EMP-0054,2025-01,36294000.0,36314000.0
EMP-0054,2025-02,38933000.0,39519000.0
EMP-0054,2025-03,37419000.0,37388000.0
EMP-0054,2025-04,38421000.0,38561000.0
EMP-0054,2025-05,36709000.0,36447000.0
EMP-0054,2025-06,37866000.0,38129000.0
EMP-0054,2025-07,39748000.0,39273000.0
EMP-0054,2025-08,22376000.0,22401000.0
EMP-0054,2025-09,23462000.0,23354000.0
EMP-0054,2025-10,23164000.0,23263000.0
EMP-0054,2025-11,24682000.0,24487000.0
EMP-0054,2025-12,23528000.0,23638000.0
EMP-0055,2025-01,16468000.0,16470000.0
EMP-0055,2025-02,16496000.0,16717000.0
EMP-0055,2025-03,15875000.0,15596000.0
EMP-0055,2025-04,16286000.0,16133000.0
EMP-0055,2025-05,16600000.0,16505000.0
EMP-0055,2025-06,16396000.0,16439000.0
EMP-0055,2025-07,15664000.0,15729000.0
EMP-0055,2025-08,15423000.0,15511000.0
EMP-0055,2025-09,15685000.0,15718000.0
EMP-0055,2025-10,15191000.0,15183000.0
EMP-0055,2025-11,15108000.0,15029000.0
EMP-0055,2025-12,14664000.0,14776000.0
EMP-0056,2025-01,31621000.0,31378000.0
EMP-0056,2025-02,34060000.0,34195000.0
EMP-0056,2025-03,34501000.0,34562000.0
EMP-0056,2025-04,32143000.0,31640000.0
EMP-0056,2025-05,32826000.0,32959000.0
EMP-0056,2025-06,32114000.0,32959000.0
EMP-0056,2025-07,30616000.0,31235000.0
EMP-0056,2025-08,31223000.0,31573000.0
EMP-0056,2025-09,30693000.0,30882000.0
EMP-0056,2025-10,30026000.0,29688000.0
EMP-0056,2025-11,31607000.0,31738000.0
EMP-0056,2025-12,33294000.0,33997000.0
EMP-0057,2025-01,28607000.0,28453000.0
EMP-0057,2025-02,28495000.0,28053000.0
EMP-0057,2025-03,29773000.0,30042000.0
EMP-0057,2025-04,30142000.0,29913000.0
EMP-0057,2025-05,29813000.0,29501000.0
EMP-0057,2025-06,30588000.0,30697000.0
EMP-0057,2025-07,29292000.0,29551000.0
EMP-0057,2025-08,30385000.0,30430000.0
EMP-0057,2025-09,29702000.0,29964000.0
EMP-0057,2025-10,28607000.0,28990000.0
EMP-0057,2025-11,28315000.0,28453000.0
EMP-0057,2025-12,28343000.0,28515000.0
EMP-0058,2025-01,31532000.0,31441000.0
EMP-0058,2025-02,31686000.0,32287000.0
EMP-0058,2025-03,30992000.0,31159000.0
EMP-0058,2025-04,31569000.0,31728000.0
EMP-0058,2025-05,30567000.0,30479000.0
EMP-0058,2025-06,31100000.0,30887000.0
EMP-0058,2025-07,31845000.0,31602000.0
EMP-0058,2025-08,30766000.0,30652000.0
EMP-0058,2025-09,31122000.0,31142000.0
EMP-0058,2025-10,30136000.0,30246000.0
EMP-0058,2025-11,29568000.0,29049000.0
EMP-0058,2025-12,29419000.0,29813000.0
EMP-0059,2025-01,27107000.0,27069000.0
EMP-0059,2025-02,27658000.0,28091000.0
EMP-0059,2025-03,27428000.0,27580000.0
EMP-0059,2025-04,27980000.0,28079000.0
EMP-0059,2025-05,29135000.0,29480000.0
EMP-0059,2025-06,28335000.0,28762000.0
EMP-0059,2025-07,28415000.0,28419000.0
EMP-0059,2025-08,28316000.0,28738000.0
EMP-0059,2025-09,27142000.0,27179000.0
EMP-0059,2025-10,27483000.0,27460000.0
EMP-0059,2025-11,26988000.0,26939000.0
EMP-0059,2025-12,27394000.0,27047000.0
EMP-0060,2025-01,28416000.0,27679000.0
EMP-0060,2025-02,27932000.0,27763000.0
EMP-0060,2025-03,27953000.0,28062000.0
EMP-0060,2025-04,29194000.0,29361000.0
EMP-0060,2025-05,28230000.0,27730000.0
EMP-0060,2025-06,27950000.0,28114000.0
EMP-0060,2025-07,28361000.0,28060000.0
EMP-0060,2025-08,28348000.0,28621000.0
EMP-0060,2025-09,28970000.0,29128000.0
EMP-0060,2025-10,28172000.0,27842000.0
EMP-0060,2025-11,28243000.0,28097000.0
EMP-0060,2025-12,27913000.0,27533000.0
EMP-0061,2025-01,42812000.0,43137000.0
EMP-0061,2025-02,44334000.0,44328000.0
EMP-0061,2025-03,42555000.0,42407000.0
EMP-0061,2025-04,42998000.0,42798000.0
EMP-0061,2025-05,39743000.0,40340000.0
EMP-0061,2025-06,42082000.0,42124000.0
EMP-0061,2025-07,40724000.0,41031000.0
EMP-0061,2025-08,40609000.0,40625000.0
EMP-0061,2025-09,38843000.0,38739000.0
EMP-0061,2025-10,41570000.0,42506000.0
EMP-0061,2025-11,41079000.0,40577000.0
EMP-0061,2025-12,40689000.0,40320000.0
EMP-0062,2025-01,16356000.0,16386000.0
EMP-0062,2025-02,16427000.0,16185000.0
EMP-0062,2025-03,16374000.0,16107000.0
EMP-0062,2025-04,16401000.0,16367000.0
EMP-0062,2025-05,17165000.0,17000000.0
EMP-0062,2025-06,16626000.0,16801000.0
EMP-0062,2025-07,16695000.0,16802000.0
EMP-0062,2025-08,16201000.0,16280000.0
EMP-0062,2025-09,16705000.0,16745000.0
EMP-0062,2025-10,16252000.0,15939000.0
EMP-0062,2025-11,15878000.0,15828000.0
EMP-0062,2025-12,16028000.0,16205000.0
EMP-0063,2025-01,19158000.0,19048000.0
EMP-0063,2025-02,18992000.0,19375000.0
EMP-0063,2025-03,18843000.0,18996000.0
EMP-0063,2025-04,19142000.0,19316000.0
EMP-0063,2025-05,18768000.0,18811000.0
EMP-0063,2025-06,18464000.0,18638000.0
EMP-0063,2025-07,18577000.0,18491000.0
EMP-0063,2025-08,17480000.0,17734000.0
EMP-0063,2025-09,18475000.0,18231000.0
EMP-0063,2025-10,17890000.0,17668000.0
EMP-0063,2025-11,17830000.0,17791000.0
EMP-0063,2025-12,18567000.0,18346000.0
EMP-0064,2025-01,27472000.0,27134000.0
EMP-0064,2025-02,28552000.0,28632000.0
EMP-0064,2025-03,29501000.0,29319000.0
EMP-0064,2025-04,29918000.0,30044000.0
EMP-0064,2025-05,29024000.0,29604000.0
EMP-0064,2025-06,28099000.0,27881000.0
EMP-0064,2025-07,27760000.0,28121000.0
EMP-0064,2025-08,27444000.0,27403000.0
EMP-0064,2025-09,28313000.0,28392000.0
EMP-0064,2025-10,27339000.0,27713000.0
EMP-0064,2025-11,27157000.0,27738000.0
EMP-0064,2025-12,27009000.0,27112000.0
EMP-0065,2025-01,21785000.0,21963000.0
EMP-0065,2025-02,20163000.0,20277000.0
EMP-0065,2025-03,21076000.0,21405000.0
EMP-0065,2025-04,19972000.0,20066000.0
EMP-0065,2025-05,19014000.0,19125000.0
EMP-0065,2025-06,19622000.0,19475000.0
EMP-0065,2025-07,19151000.0,19183000.0
EMP-0065,2025-08,20438000.0,20341000.0
EMP-0065,2025-09,20617000.0,20420000.0
EMP-0065,2025-10,21111000.0,21070000.0
EMP-0065,2025-11,20381000.0,20202000.0
EMP-0065,2025-12,20595000.0,20225000.0
EMP-0066,2025-01,43546000.0,43259000.0
EMP-0066,2025-02,42979000.0,43223000.0
EMP-0066,2025-03,46458000.0,46230000.0
EMP-0066,2025-04,46040000.0,45774000.0
EMP-0066,2025-05,47245000.0,47105000.0
EMP-0066,2025-06,45892000.0,45362000.0
EMP-0066,2025-07,47595000.0,47123000.0
EMP-0066,2025-08,50109000.0,49980000.0
EMP-0066,2025-09,47302000.0,47437000.0
EMP-0066,2025-10,49438000.0,48462000.0
EMP-0066,2025-11,49995000.0,49675000.0
EMP-0066,2025-12,49171000.0,48459000.0
EMP-0067,2025-01,36037000.0,35995000.0
EMP-0067,2025-02,35460000.0,35973000.0
EMP-0067,2025-03,36495000.0,36249000.0
EMP-0067,2025-04,34894000.0,34698000.0
EMP-0067,2025-05,33470000.0,33676000.0
EMP-0067,2025-06,34139000.0,34511000.0
EMP-0067,2025-07,34836000.0,34738000.0
EMP-0067,2025-08,35465000.0,35880000.0
EMP-0067,2025-09,35176000.0,34581000.0
EMP-0067,2025-10,35112000.0,35713000.0
EMP-0067,2025-11,35126000.0,35334000.0
EMP-0067,2025-12,34904000.0,34464000.0
EMP-0068,2025-01,26458000.0,26083000.0
EMP-0068,2025-02,27089000.0,26919000.0
EMP-0068,2025-03,28137000.0,28212000.0
EMP-0068,2025-04,27941000.0,28358000.0
EMP-0068,2025-05,28419000.0,28342000.0
EMP-0068,2025-06,26411000.0,26457000.0
EMP-0068,2025-07,27539000.0,27889000.0
EMP-0068,2025-08,27641000.0,27511000.0
EMP-0068,2025-09,26711000.0,26854000.0
EMP-0068,2025-10,27277000.0,27436000.0
EMP-0068,2025-11,26184000.0,26001000.0
EMP-0068,2025-12,26904000.0,27277000.0
EMP-0069,2025-01,140393000.0,139566000.0
EMP-0069,2025-02,137098000.0,137545000.0
EMP-0069,2025-03,137782000.0,137983000.0
EMP-0069,2025-04,137873000.0,136171000.0
EMP-0069,2025-05,142689000.0,140610000.0
EMP-0069,2025-06,144692000.0,148398000.0
EMP-0069,2025-07,138637000.0,139253000.0
EMP-0069,2025-08,141692000.0,144012000.0
EMP-0069,2025-09,136040000.0,137153000.0
EMP-0069,2025-10,142078000.0,142454000.0
EMP-0069,2025-11,135016000.0,135531000.0
EMP-0069,2025-12,138597000.0,140702000.0
EMP-0070,2025-01,172224000.0,172311000.0
EMP-0070,2025-02,172729000.0,172149000.0
EMP-0070,2025-03,172702000.0,174259000.0
EMP-0070,2025-04,165404000.0,163227000.0
EMP-0070,2025-05,176258000.0,177106000.0
EMP-0070,2025-06,176775000.0,178700000.0
EMP-0070,2025-07,175095000.0,172988000.0
EMP-0070,2025-08,176510000.0,178615000.0
EMP-0070,2025-09,169426000.0,166611000.0
EMP-0070,2025-10,174689000.0,172681000.0
EMP-0070,2025-11,177819000.0,178373000.0
EMP-0070,2025-12,177998000.0,182302000.0
EMP-0071,2025-01,56589000.0,55778000.0
EMP-0071,2025-02,56973000.0,57018000.0
EMP-0071,2025-03,59042000.0,58585000.0
EMP-0071,2025-04,60106000.0,60429000.0
EMP-0071,2025-05,58544000.0,58920000.0
EMP-0071,2025-06,60654000.0,60005000.0
EMP-0071,2025-07,62205000.0,62439000.0
EMP-0071,2025-08,62244000.0,62766000.0
EMP-0071,2025-09,60408000.0,61565000.0
EMP-0071,2025-10,61613000.0,61461000.0
EMP-0071,2025-11,59352000.0,60566000.0
EMP-0071,2025-12,57538000.0,57194000.0
EMP-0072,2025-01,136591000.0,137559000.0
EMP-0072,2025-02,137914000.0,136561000.0
EMP-0072,2025-03,137961000.0,138726000.0
EMP-0072,2025-04,132984000.0,129703000.0
EMP-0072,2025-05,139284000.0,139676000.0
EMP-0072,2025-06,135246000.0,137902000.0
EMP-0072,2025-07,140058000.0,139511000.0
EMP-0072,2025-08,141404000.0,142943000.0
EMP-0072,2025-09,139739000.0,138784000.0
EMP-0072,2025-10,140964000.0,143440000.0
EMP-0072,2025-11,141774000.0,140346000.0
EMP-0072,2025-12,135209000.0,135312000.0
EMP-0073,2025-01,66736000.0,66398000.0
EMP-0073,2025-02,68188000.0,68824000.0
EMP-0073,2025-03,70079000.0,69700000.0
EMP-0073,2025-04,73309000.0,73117000.0
EMP-0073,2025-05,72554000.0,70611000.0
EMP-0073,2025-06,71403000.0,71552000.0
EMP-0073,2025-07,70210000.0,70384000.0
EMP-0073,2025-08,68591000.0,68319000.0
EMP-0073,2025-09,68319000.0,66864000.0
EMP-0073,2025-10,70283000.0,69869000.0
EMP-0073,2025-11,70547000.0,70884000.0
EMP-0073,2025-12,70952000.0,69761000.0
EMP-0074,2025-01,111553000.0,108628000.0
EMP-0074,2025-02,110887000.0,111932000.0
EMP-0074,2025-03,112065000.0,112054000.0
EMP-0074,2025-04,109985000.0,111680000.0
EMP-0074,2025-05,109946000.0,109605000.0
EMP-0074,2025-06,111850000.0,111246000.0
EMP-0074,2025-07,110945000.0,108715000.0
EMP-0074,2025-08,113700000.0,116336000.0
EMP-0074,2025-09,111610000.0,111653000.0
EMP-0074,2025-10,115454000.0,114737000.0
EMP-0074,2025-11,113627000.0,112713000.0
EMP-0074,2025-12,114562000.0,117213000.0
EMP-0075,2025-01,112552000.0,112740000.0
EMP-0075,2025-02,111996000.0,113208000.0
EMP-0075,2025-03,115073000.0,115551000.0
EMP-0075,2025-04,111277000.0,112803000.0
EMP-0075,2025-05,106492000.0,106444000.0
EMP-0075,2025-06,111360000.0,111432000.0
EMP-0075,2025-07,107183000.0,106973000.0
EMP-0075,2025-08,111313000.0,112701000.0
EMP-0075,2025-09,110508000.0,111164000.0
EMP-0075,2025-10,110806000.0,112772000.0
EMP-0075,2025-11,113605000.0,113430000.0
EMP-0075,2025-12,115614000.0,114513000.0
EMP-0076,2025-01,129788000.0,130678000.0
EMP-0076,2025-02,123837000.0,124208000.0
EMP-0076,2025-03,125080000.0,124306000.0
EMP-0076,2025-04,128795000.0,127247000.0
EMP-0076,2025-05,126196000.0,126684000.0
EMP-0076,2025-06,131710000.0,128795000.0
EMP-0076,2025-07,137622000.0,137219000.0
EMP-0076,2025-08,131144000.0,132479000.0
EMP-0076,2025-09,132036000.0,132065000.0
EMP-0076,2025-10,140799000.0,139139000.0
EMP-0076,2025-11,142433000.0,142290000.0
EMP-0076,2025-12,142285000.0,141861000.0
EMP-0077,2025-01,74901000.0,76953000.0
EMP-0077,2025-02,74587000.0,76232000.0
EMP-0077,2025-03,79438000.0,79831000.0
EMP-0077,2025-04,78771000.0,79184000.0
EMP-0077,2025-05,78138000.0,77371000.0
EMP-0077,2025-06,78049000.0,64445000.0
EMP-0077,2025-07,79969000.0,66031000.0
EMP-0077,2025-08,77822000.0,64258000.0
EMP-0077,2025-09,77937000.0,64353000.0
EMP-0077,2025-10,78195000.0,64566000.0
EMP-0077,2025-11,80028000.0,66080000.0
EMP-0077,2025-12,78880000.0,65132000.0
EMP-0078,2025-01,137465000.0,136884000.0
EMP-0078,2025-02,139078000.0,139656000.0
EMP-0078,2025-03,133162000.0,130278000.0
EMP-0078,2025-04,138480000.0,137241000.0
EMP-0078,2025-05,141851000.0,141755000.0
EMP-0078,2025-06,144009000.0,143859000.0
EMP-0078,2025-07,139933000.0,138346000.0
EMP-0078,2025-08,141491000.0,139807000.0
EMP-0078,2025-09,143885000.0,144328000.0
EMP-0078,2025-10,148800000.0,146511000.0
EMP-0078,2025-11,149129000.0,148255000.0
EMP-0078,2025-12,149428000.0,149966000.0
EMP-0079,2025-01,157531000.0,157119000.0
EMP-0079,2025-02,153814000.0,153499000.0
EMP-0079,2025-03,156909000.0,158113000.0
EMP-0079,2025-04,154106000.0,152626000.0
EMP-0079,2025-05,155179000.0,154001000.0
EMP-0079,2025-06,155753000.0,155802000.0
EMP-0079,2025-07,152952000.0,151877000.0
EMP-0079,2025-08,151935000.0,151578000.0
EMP-0079,2025-09,151963000.0,150685000.0
EMP-0079,2025-10,146987000.0,146200000.0
EMP-0079,2025-11,149867000.0,150898000.0
EMP-0079,2025-12,152285000.0,151233000.0
EMP-0080,2025-01,52220000.0,52589000.0
EMP-0080,2025-02,52697000.0,53151000.0
EMP-0080,2025-03,52318000.0,51750000.0
EMP-0080,2025-04,53077000.0,53503000.0
EMP-0080,2025-05,53343000.0,52511000.0
EMP-0080,2025-06,50619000.0,49448000.0
EMP-0080,2025-07,51727000.0,52322000.0
EMP-0080,2025-08,49428000.0,49484000.0
EMP-0080,2025-09,48994000.0,48881000.0
EMP-0080,2025-10,49560000.0,49716000.0
EMP-0080,2025-11,49931000.0,49365000.0
EMP-0080,2025-12,48053000.0,47948000.0
EMP-0081,2025-01,156606000.0,158049000.0
EMP-0081,2025-02,165476000.0,168612000.0
EMP-0081,2025-03,162825000.0,162929000.0
EMP-0081,2025-04,166710000.0,168688000.0
EMP-0081,2025-05,172764000.0,171575000.0
EMP-0081,2025-06,167330000.0,169109000.0
EMP-0081,2025-07,161125000.0,161005000.0
EMP-0081,2025-08,160094000.0,160144000.0
EMP-0081,2025-09,160358000.0,160073000.0
EMP-0081,2025-10,161679000.0,159789000.0
EMP-0081,2025-11,161426000.0,159816000.0
EMP-0081,2025-12,163629000.0,164065000.0
EMP-0082,2025-01,150501000.0,149062000.0
EMP-0082,2025-02,152389000.0,153205000.0
EMP-0082,2025-03,158692000.0,156565000.0
EMP-0082,2025-04,154518000.0,152851000.0
EMP-0082,2025-05,161093000.0,161654000.0
EMP-0082,2025-06,158314000.0,159409000.0
EMP-0082,2025-07,156376000.0,158786000.0
EMP-0082,2025-08,163003000.0,162317000.0
EMP-0082,2025-09,164712000.0,166184000.0
EMP-0082,2025-10,165709000.0,165087000.0
EMP-0082,2025-11,166659000.0,169569000.0
EMP-0082,2025-12,171250000.0,169574000.0
EMP-0083,2025-01,138499000.0,138273000.0
EMP-0083,2025-02,139811000.0,138571000.0
EMP-0083,2025-03,137420000.0,138426000.0
EMP-0083,2025-04,141615000.0,142557000.0
EMP-0083,2025-05,143767000.0,146026000.0
EMP-0083,2025-06,140888000.0,142958000.0
EMP-0083,2025-07,140726000.0,140504000.0
EMP-0083,2025-08,136278000.0,134893000.0
EMP-0083,2025-09,137420000.0,139858000.0
EMP-0083,2025-10,129368000.0,130320000.0
EMP-0083,2025-11,134519000.0,134886000.0
EMP-0083,2025-12,130467000.0,129704000.0
EMP-0084,2025-01,61174000.0,60691000.0
EMP-0084,2025-02,57484000.0,57624000.0
EMP-0084,2025-03,55830000.0,56170000.0
EMP-0084,2025-04,57530000.0,58164000.0
EMP-0084,2025-05,57310000.0,58103000.0
EMP-0084,2025-06,57822000.0,57951000.0
EMP-0084,2025-07,56095000.0,55899000.0
EMP-0084,2025-08,56971000.0,58115000.0
EMP-0084,2025-09,56902000.0,56917000.0
EMP-0084,2025-10,55946000.0,55056000.0
EMP-0084,2025-11,56312000.0,55949000.0
EMP-0084,2025-12,57412000.0,56672000.0
EMP-0085,2025-01,91428000.0,91419000.0
EMP-0085,2025-02,91758000.0,93790000.0
EMP-0085,2025-03,92854000.0,93692000.0
EMP-0085,2025-04,85387000.0,86150000.0
EMP-0085,2025-05,88159000.0,88526000.0
EMP-0085,2025-06,87889000.0,89478000.0
EMP-0085,2025-07,86803000.0,87693000.0
EMP-0085,2025-08,82455000.0,83173000.0
EMP-0085,2025-09,86913000.0,86743000.0
EMP-0085,2025-10,88073000.0,86441000.0
EMP-0085,2025-11,87986000.0,86269000.0
EMP-0085,2025-12,87920000.0,87161000.0
EMP-0086,2025-01,163656000.0,167424000.0
EMP-0086,2025-02,166943000.0,165357000.0
EMP-0086,2025-03,170867000.0,172694000.0
EMP-0086,2025-04,162669000.0,163305000.0
EMP-0086,2025-05,167736000.0,169186000.0
EMP-0086,2025-06,125673000.0,126133000.0
EMP-0086,2025-07,115183000.0,113727000.0
EMP-0086,2025-08,119734000.0,121315000.0
EMP-0086,2025-09,119133000.0,120787000.0
EMP-0086,2025-10,117773000.0,118708000.0
EMP-0086,2025-11,119700000.0,120721000.0
EMP-0086,2025-12,118019000.0,118553000.0
EMP-0087,2025-01,138572000.0,138192000.0
EMP-0087,2025-02,132060000.0,132952000.0
EMP-0087,2025-03,140341000.0,140661000.0
EMP-0087,2025-04,138763000.0,137911000.0
EMP-0087,2025-05,135996000.0,136758000.0
EMP-0087,2025-06,135277000.0,136421000.0
EMP-0087,2025-07,137170000.0,137410000.0
EMP-0087,2025-08,134538000.0,134961000.0
EMP-0087,2025-09,136093000.0,135454000.0
EMP-0087,2025-10,130425000.0,130247000.0
EMP-0087,2025-11,134299000.0,133504000.0
EMP-0087,2025-12,140978000.0,139600000.0
EMP-0088,2025-01,181099000.0,179241000.0
EMP-0088,2025-02,179177000.0,179606000.0
EMP-0088,2025-03,181533000.0,183046000.0
EMP-0088,2025-04,180598000.0,180910000.0
EMP-0088,2025-05,190666000.0,192497000.0
EMP-0088,2025-06,184815000.0,184786000.0
EMP-0088,2025-07,184270000.0,185400000.0
EMP-0088,2025-08,177513000.0,178651000.0
EMP-0088,2025-09,177793000.0,177657000.0
EMP-0088,2025-10,183675000.0,179992000.0
EMP-0088,2025-11,176315000.0,177018000.0
EMP-0088,2025-12,183806000.0,182214000.0
EMP-0089,2025-01,149789000.0,149180000.0
EMP-0089,2025-02,144079000.0,146558000.0
EMP-0089,2025-03,143889000.0,144636000.0
EMP-0089,2025-04,148753000.0,147895000.0
EMP-0089,2025-05,154704000.0,155470000.0
EMP-0089,2025-06,150849000.0,150603000.0
EMP-0089,2025-07,156630000.0,155285000.0
EMP-0089,2025-08,160089000.0,159079000.0
EMP-0089,2025-09,153016000.0,154133000.0
EMP-0089,2025-10,155875000.0,156205000.0
EMP-0089,2025-11,157418000.0,155434000.0
EMP-0089,2025-12,152961000.0,153650000.0
EMP-0090,2025-01,186018000.0,185454000.0
EMP-0090,2025-02,194200000.0,193631000.0
EMP-0090,2025-03,191511000.0,193403000.0
EMP-0090,2025-04,195190000.0,196750000.0
EMP-0090,2025-05,193173000.0,193442000.0
EMP-0090,2025-06,190498000.0,191793000.0
EMP-0090,2025-07,195550000.0,195293000.0
EMP-0090,2025-08,193925000.0,192826000.0
EMP-0090,2025-09,192393000.0,188398000.0
EMP-0090,2025-10,193866000.0,195611000.0
EMP-0090,2025-11,199468000.0,201401000.0
EMP-0090,2025-12,204985000.0,207486000.0
EMP-0091,2025-01,142206000.0,141060000.0
EMP-0091,2025-02,131529000.0,131395000.0
EMP-0091,2025-03,134490000.0,132541000.0
EMP-0091,2025-04,126622000.0,127301000.0
EMP-0091,2025-05,130055000.0,129933000.0
EMP-0091,2025-06,124127000.0,124100000.0
EMP-0091,2025-07,124341000.0,126707000.0
EMP-0091,2025-08,125598000.0,125852000.0
EMP-0091,2025-09,124587000.0,126494000.0
EMP-0091,2025-10,126272000.0,126867000.0
EMP-0091,2025-11,125331000.0,125798000.0
EMP-0091,2025-12,129045000.0,127190000.0
EMP-0092,2025-01,61627000.0,61149000.0
EMP-0092,2025-02,59595000.0,58901000.0
EMP-0092,2025-03,59006000.0,59180000.0
EMP-0092,2025-04,59274000.0,57982000.0
EMP-0092,2025-05,57137000.0,58315000.0
EMP-0092,2025-06,56006000.0,56170000.0
EMP-0092,2025-07,59566000.0,58781000.0
EMP-0092,2025-08,59854000.0,59697000.0
EMP-0092,2025-09,62544000.0,63448000.0
EMP-0092,2025-10,59619000.0,59593000.0
EMP-0092,2025-11,60518000.0,60118000.0
EMP-0092,2025-12,60336000.0,60546000.0
EMP-0093,2025-01,97885000.0,97767000.0
EMP-0093,2025-02,99393000.0,99670000.0
EMP-0093,2025-03,99199000.0,98765000.0
EMP-0093,2025-04,103032000.0,103115000.0
EMP-0093,2025-05,100848000.0,101119000.0
EMP-0093,2025-06,101663000.0,102273000.0
EMP-0093,2025-07,101386000.0,102336000.0
EMP-0093,2025-08,100872000.0,99718000.0
EMP-0093,2025-09,102031000.0,100990000.0
EMP-0093,2025-10,101918000.0,101020000.0
EMP-0093,2025-11,102943000.0,105160000.0
EMP-0093,2025-12,103573000.0,102391000.0
EMP-0094,2025-01,111329000.0,112081000.0
EMP-0094,2025-02,107654000.0,106784000.0
EMP-0094,2025-03,111202000.0,111089000.0
EMP-0094,2025-04,112022000.0,112040000.0
EMP-0094,2025-05,111889000.0,109429000.0
EMP-0094,2025-06,107110000.0,108580000.0
EMP-0094,2025-07,110051000.0,110823000.0
EMP-0094,2025-08,110216000.0,110545000.0
EMP-0094,2025-09,111709000.0,112670000.0
EMP-0094,2025-10,109861000.0,108569000.0
EMP-0094,2025-11,113683000.0,112389000.0
EMP-0094,2025-12,109244000.0,109249000.0
EMP-0095,2025-01,155604000.0,156321000.0
EMP-0095,2025-02,165507000.0,162826000.0
EMP-0095,2025-03,164655000.0,166839000.0
EMP-0095,2025-04,162770000.0,164490000.0
EMP-0095,2025-05,168747000.0,167413000.0
EMP-0095,2025-06,167993000.0,169128000.0
EMP-0095,2025-07,176152000.0,175774000.0
EMP-0095,2025-08,174818000.0,173980000.0
EMP-0095,2025-09,180231000.0,180173000.0
EMP-0095,2025-10,178686000.0,176252000.0
EMP-0095,2025-11,182011000.0,182864000.0
EMP-0095,2025-12,186532000.0,187899000.0
EMP-0096,2025-01,79102000.0,79552000.0
EMP-0096,2025-02,79983000.0,81139000.0
EMP-0096,2025-03,80537000.0,79814000.0
EMP-0096,2025-04,78962000.0,79406000.0
EMP-0096,2025-05,82412000.0,84156000.0
EMP-0096,2025-06,80171000.0,81432000.0
EMP-0096,2025-07,79966000.0,80979000.0
EMP-0096,2025-08,79363000.0,79826000.0
EMP-0096,2025-09,76650000.0,76734000.0
EMP-0096,2025-10,76736000.0,76913000.0
EMP-0096,2025-11,79281000.0,79356000.0
EMP-0096,2025-12,79767000.0,80403000.0
EMP-0097,2025-01,116408000.0,117528000.0
EMP-0097,2025-02,115119000.0,113647000.0
EMP-0097,2025-03,115625000.0,114610000.0
EMP-0097,2025-04,118257000.0,117149000.0
EMP-0097,2025-05,119183000.0,118648000.0
EMP-0097,2025-06,117886000.0,117803000.0
EMP-0097,2025-07,123426000.0,123731000.0
EMP-0097,2025-08,123912000.0,124526000.0
EMP-0097,2025-09,120402000.0,121368000.0
EMP-0097,2025-10,124221000.0,124473000.0
EMP-0097,2025-11,127406000.0,127234000.0
EMP-0097,2025-12,127785000.0,126715000.0
EMP-0098,2025-01,153064000.0,152254000.0
EMP-0098,2025-02,148785000.0,148046000.0
EMP-0098,2025-03,144394000.0,145513000.0
EMP-0098,2025-04,138646000.0,139403000.0
EMP-0098,2025-05,143296000.0,143629000.0
EMP-0098,2025-06,140601000.0,141349000.0
EMP-0098,2025-07,142472000.0,142206000.0
EMP-0098,2025-08,133688000.0,132929000.0
EMP-0098,2025-09,133070000.0,130811000.0
EMP-0098,2025-10,131471000.0,130889000.0
EMP-0098,2025-11,128102000.0,126115000.0
EMP-0098,2025-12,138165000.0,138485000.0
