employer_id,periode,jumlah_keluar
EMP-0085,2025-10,8
EMP-0085,2025-11,4
EMP-0085,2025-12,5
EMP-0086,2025-01,8
EMP-0086,2025-02,4
EMP-0086,2025-03,2
EMP-0086,2025-04,4
EMP-0086,2025-05,9
EMP-0086,2025-06,253
EMP-0086,2025-07,7
EMP-0086,2025-08,10
EMP-0086,2025-09,11
EMP-0086,2025-10,8
EMP-0086,2025-11,14
EMP-0086,2025-12,18
EMP-0087,2025-01,5
EMP-0087,2025-02,7
EMP-0087,2025-03,4
EMP-0087,2025-04,5
EMP-0087,2025-05,4
EMP-0087,2025-06,6
EMP-0087,2025-07,7
EMP-0087,2025-08,3
EMP-0087,2025-09,8
EMP-0087,2025-10,9
EMP-0087,2025-11,7
EMP-0087,2025-12,6
EMP-0088,2025-01,4
EMP-0088,2025-02,9
EMP-0088,2025-03,9
EMP-0088,2025-04,6
EMP-0088,2025-05,10
EMP-0088,2025-06,9
EMP-0088,2025-07,9
EMP-0088,2025-08,6
EMP-0088,2025-09,8
EMP-0088,2025-10,15
EMP-0088,2025-11,6
EMP-0088,2025-12,6
EMP-0089,2025-01,5
EMP-0089,2025-02,15
EMP-0089,2025-03,10
EMP-0089,2025-04,10
EMP-0089,2025-05,11
EMP-0089,2025-06,8
EMP-0089,2025-07,12
EMP-0089,2025-08,8
EMP-0089,2025-09,5
EMP-0089,2025-10,10
EMP-0089,2025-11,8
EMP-0089,2025-12,10
EMP-0090,2025-01,8
EMP-0090,2025-02,10
EMP-0090,2025-03,16
EMP-0090,2025-04,10
EMP-0090,2025-05,9
EMP-0090,2025-06,12
EMP-0090,2025-07,10
EMP-0090,2025-08,13
EMP-0090,2025-09,12
EMP-0090,2025-10,4
EMP-0090,2025-11,23
EMP-0090,2025-12,10
EMP-0091,2025-01,10
EMP-0091,2025-02,7
EMP-0091,2025-03,4
EMP-0091,2025-04,3
EMP-0091,2025-05,4
EMP-0091,2025-06,11
EMP-0091,2025-07,10
EMP-0091,2025-08,7
EMP-0091,2025-09,4
EMP-0091,2025-10,7
EMP-0091,2025-11,7
EMP-0091,2025-12,8
EMP-0092,2025-01,3
EMP-0092,2025-02,1
EMP-0092,2025-03,2
EMP-0092,2025-04,2
EMP-0092,2025-05,0
EMP-0092,2025-06,2
EMP-0092,2025-07,1
EMP-0092,2025-08,0
EMP-0092,2025-09,2
EMP-0092,2025-10,6
EMP-0092,2025-11,1
EMP-0092,2025-12,4
EMP-0093,2025-01,7
EMP-0093,2025-02,3
EMP-0093,2025-03,6
EMP-0093,2025-04,8
EMP-0093,2025-05,4
EMP-0093,2025-06,4
EMP-0093,2025-07,6
EMP-0093,2025-08,3
EMP-0093,2025-09,1
EMP-0093,2025-10,2
EMP-0093,2025-11,6
EMP-0093,2025-12,6
EMP-0094,2025-01,6
EMP-0094,2025-02,5
EMP-0094,2025-03,7
EMP-0094,2025-04,4
EMP-0094,2025-05,8
EMP-0094,2025-06,1
EMP-0094,2025-07,8
EMP-0094,2025-08,8
EMP-0094,2025-09,8
EMP-0094,2025-10,3
EMP-0094,2025-11,5
EMP-0094,2025-12,4
EMP-0095,2025-01,7
EMP-0095,2025-02,11
EMP-0095,2025-03,5
EMP-0095,2025-04,9
EMP-0095,2025-05,13
EMP-0095,2025-06,11
EMP-0095,2025-07,6
EMP-0095,2025-08,5
EMP-0095,2025-09,11
EMP-0095,2025-10,9
EMP-0095,2025-11,13
EMP-0095,2025-12,16
EMP-0096,2025-01,3
EMP-0096,2025-02,8
EMP-0096,2025-03,5
EMP-0096,2025-04,6
EMP-0096,2025-05,2
EMP-0096,2025-06,5
EMP-0096,2025-07,4
EMP-0096,2025-08,7
EMP-0096,2025-09,4
EMP-0096,2025-10,1
EMP-0096,2025-11,3
EMP-0096,2025-12,6
EMP-0097,2025-01,2
EMP-0097,2025-02,5
EMP-0097,2025-03,9
EMP-0097,2025-04,3
EMP-0097,2025-05,5
EMP-0097,2025-06,8
EMP-0097,2025-07,14
EMP-0097,2025-08,6
EMP-0097,2025-09,7
EMP-0097,2025-10,4
EMP-0097,2025-11,2
EMP-0097,2025-12,6
EMP-0098,2025-01,5
EMP-0098,2025-02,6
EMP-0098,2025-03,5
EMP-0098,2025-04,5
EMP-0098,2025-05,6
EMP-0098,2025-06,10
EMP-0098,2025-07,3
EMP-0098,2025-08,7
EMP-0098,2025-09,5
EMP-0098,2025-10,9
EMP-0098,2025-11,4
EMP-0098,2025-12,13
EMP-0099,2025-01,8
EMP-0099,2025-02,11
EMP-0099,2025-03,6
EMP-0099,2025-04,6
EMP-0099,2025-05,14
EMP-0099,2025-06,10
EMP-0099,2025-07,6
EMP-0099,2025-08,14
EMP-0099,2025-09,8
EMP-0099,2025-10,6
EMP-0099,2025-11,11
EMP-0099,2025-12,6
EMP-0100,2025-01,6
EMP-0100,2025-02,3
EMP-0100,2025-03,1
EMP-0100,2025-04,4
EMP-0100,2025-05,6
EMP-0100,2025-06,7
EMP-0100,2025-07,3
EMP-0100,2025-08,7
EMP-0100,2025-09,2
EMP-0100,2025-10,4
EMP-0100,2025-11,5
EMP-0100,2025-12,5
EMP-0101,2025-01,4
EMP-0101,2025-02,2
EMP-0101,2025-03,4
EMP-0101,2025-04,1
EMP-0101,2025-05,0
EMP-0101,2025-06,4
EMP-0101,2025-07,2
EMP-0101,2025-08,1
EMP-0101,2025-09,1
EMP-0101,2025-10,4
EMP-0101,2025-11,2
EMP-0101,2025-12,2
EMP-0102,2025-01,7
EMP-0102,2025-02,14
EMP-0102,2025-03,6
EMP-0102,2025-04,9
EMP-0102,2025-05,9
EMP-0102,2025-06,12
EMP-0102,2025-07,12
EMP-0102,2025-08,9
EMP-0102,2025-09,5
EMP-0102,2025-10,7
EMP-0102,2025-11,2
EMP-0102,2025-12,8
EMP-0103,2025-01,0
EMP-0103,2025-02,1
EMP-0103,2025-03,0
EMP-0103,2025-04,1
EMP-0103,2025-05,0
EMP-0103,2025-06,0
EMP-0103,2025-07,1
EMP-0103,2025-08,1
EMP-0103,2025-09,2
EMP-0103,2025-10,0
EMP-0103,2025-11,1
EMP-0103,2025-12,2
EMP-0104,2025-01,0
EMP-0104,2025-02,0
EMP-0104,2025-03,0
EMP-0104,2025-04,0
EMP-0104,2025-05,0
EMP-0104,2025-06,0
EMP-0104,2025-07,0
EMP-0104,2025-08,0
EMP-0104,2025-09,0
EMP-0104,2025-10,0
EMP-0104,2025-11,1
EMP-0104,2025-12,1
EMP-0105,2025-01,0
EMP-0105,2025-02,1
EMP-0105,2025-03,2
EMP-0105,2025-04,1
EMP-0105,2025-05,1
EMP-0105,2025-06,0
EMP-0105,2025-07,0
EMP-0105,2025-08,0
EMP-0105,2025-09,1
EMP-0105,2025-10,0
EMP-0105,2025-11,0
EMP-0105,2025-12,0
EMP-0106,2025-01,0
EMP-0106,2025-02,0
EMP-0106,2025-03,1
EMP-0106,2025-04,0
EMP-0106,2025-05,0
EMP-0106,2025-06,0
EMP-0106,2025-07,1
EMP-0106,2025-08,0
EMP-0106,2025-09,0
EMP-0106,2025-10,0
EMP-0106,2025-11,0
EMP-0106,2025-12,1
EMP-0107,2025-01,0
EMP-0107,2025-02,2
EMP-0107,2025-03,0
EMP-0107,2025-04,0
EMP-0107,2025-05,0
EMP-0107,2025-06,0
EMP-0107,2025-07,0
EMP-0107,2025-08,1
EMP-0107,2025-09,0
EMP-0107,2025-10,1
EMP-0107,2025-11,0
EMP-0107,2025-12,0
EMP-0108,2025-01,2
EMP-0108,2025-02,1
EMP-0108,2025-03,0
EMP-0108,2025-04,2
EMP-0108,2025-05,0
EMP-0108,2025-06,0
EMP-0108,2025-07,1
EMP-0108,2025-08,1
EMP-0108,2025-09,1
EMP-0108,2025-10,1
EMP-0108,2025-11,0
EMP-0108,2025-12,0
EMP-0109,2025-01,0
EMP-0109,2025-02,0
EMP-0109,2025-03,0
EMP-0109,2025-04,0
EMP-0109,2025-05,0
EMP-0109,2025-06,0
EMP-0109,2025-07,0
EMP-0109,2025-08,0
EMP-0109,2025-09,0
EMP-0109,2025-10,0
EMP-0109,2025-11,0
EMP-0109,2025-12,0
EMP-0110,2025-01,0
EMP-0110,2025-02,0
EMP-0110,2025-03,0
EMP-0110,2025-04,0
EMP-0110,2025-05,1
EMP-0110,2025-06,0
EMP-0110,2025-07,0
EMP-0110,2025-08,1
EMP-0110,2025-09,0
EMP-0110,2025-10,1
EMP-0110,2025-11,0
EMP-0110,2025-12,0
EMP-0111,2025-01,1
EMP-0111,2025-02,0
EMP-0111,2025-03,0
EMP-0111,2025-04,1
EMP-0111,2025-05,0
EMP-0111,2025-06,0
EMP-0111,2025-07,0
EMP-0111,2025-08,1
EMP-0111,2025-09,0
EMP-0111,2025-10,0
EMP-0111,2025-11,1
EMP-0111,2025-12,0
EMP-0112,2025-01,0
EMP-0112,2025-02,0
EMP-0112,2025-03,0
EMP-0112,2025-04,0
EMP-0112,2025-05,0
EMP-0112,2025-06,0
EMP-0112,2025-07,1
EMP-0112,2025-08,1
EMP-0112,2025-09,0
EMP-0112,2025-10,0
EMP-0112,2025-11,0
EMP-0112,2025-12,0
EMP-0113,2025-01,0
EMP-0113,2025-02,1
EMP-0113,2025-03,0
EMP-0113,2025-04,1
EMP-0113,2025-05,1
EMP-0113,2025-06,0
EMP-0113,2025-07,1
EMP-0113,2025-08,0
EMP-0113,2025-09,2
EMP-0113,2025-10,0
EMP-0113,2025-11,1
EMP-0113,2025-12,1
EMP-0114,2025-01,0
EMP-0114,2025-02,1
EMP-0114,2025-03,1
EMP-0114,2025-04,0
EMP-0114,2025-05,1
EMP-0114,2025-06,1
EMP-0114,2025-07,1
EMP-0114,2025-08,1
EMP-0114,2025-09,1
EMP-0114,2025-10,0
EMP-0114,2025-11,0
EMP-0114,2025-12,0
EMP-0115,2025-01,1
EMP-0115,2025-02,1
EMP-0115,2025-03,0
EMP-0115,2025-04,0
EMP-0115,2025-05,0
EMP-0115,2025-06,2
EMP-0115,2025-07,0
EMP-0115,2025-08,0
EMP-0115,2025-09,0
EMP-0115,2025-10,0
EMP-0115,2025-11,0
EMP-0115,2025-12,0
EMP-0116,2025-01,0
EMP-0116,2025-02,0
EMP-0116,2025-03,0
EMP-0116,2025-04,0
EMP-0116,2025-05,1
EMP-0116,2025-06,0
EMP-0116,2025-07,0
EMP-0116,2025-08,0
EMP-0116,2025-09,0
EMP-0116,2025-10,0
EMP-0116,2025-11,0
EMP-0116,2025-12,0
EMP-0117,2025-01,0
EMP-0117,2025-02,1
EMP-0117,2025-03,1
EMP-0117,2025-04,0
EMP-0117,2025-05,0
EMP-0117,2025-06,0
EMP-0117,2025-07,0
EMP-0117,2025-08,0
EMP-0117,2025-09,2
EMP-0117,2025-10,0
EMP-0117,2025-11,0
EMP-0117,2025-12,0
EMP-0118,2025-01,0
EMP-0118,2025-02,0
EMP-0118,2025-03,1
EMP-0118,2025-04,0
EMP-0118,2025-05,1
EMP-0118,2025-06,2
EMP-0118,2025-07,0
EMP-0118,2025-08,1
EMP-0118,2025-09,0
EMP-0118,2025-10,0
EMP-0118,2025-11,0
EMP-0118,2025-12,0
EMP-0119,2025-01,0
EMP-0119,2025-02,0
EMP-0119,2025-03,0
EMP-0119,2025-04,0
EMP-0119,2025-05,0
EMP-0119,2025-06,0
EMP-0119,2025-07,0
EMP-0119,2025-08,1
EMP-0119,2025-09,0
EMP-0119,2025-10,0
EMP-0119,2025-11,0
EMP-0119,2025-12,1
EMP-0120,2025-01,0
EMP-0120,2025-02,2
EMP-0120,2025-03,3
EMP-0120,2025-04,1
EMP-0120,2025-05,1
EMP-0120,2025-06,0
EMP-0120,2025-07,0
EMP-0120,2025-08,0
EMP-0120,2025-09,0
EMP-0120,2025-10,0
EMP-0120,2025-11,2
EMP-0120,2025-12,1
EMP-0121,2025-01,0
EMP-0121,2025-02,0
EMP-0121,2025-03,0
EMP-0121,2025-04,0
EMP-0121,2025-05,0
EMP-0121,2025-06,0
EMP-0121,2025-07,0
EMP-0121,2025-08,0
EMP-0121,2025-09,1
EMP-0121,2025-10,0
EMP-0121,2025-11,2
EMP-0121,2025-12,0
EMP-0122,2025-01,1
EMP-0122,2025-02,2
EMP-0122,2025-03,1
EMP-0122,2025-04,0
EMP-0122,2025-05,0
EMP-0122,2025-06,0
EMP-0122,2025-07,0
EMP-0122,2025-08,1
EMP-0122,2025-09,3
EMP-0122,2025-10,0
EMP-0122,2025-11,0
EMP-0122,2025-12,1
EMP-0123,2025-01,1
EMP-0123,2025-02,1
EMP-0123,2025-03,1
EMP-0123,2025-04,0
EMP-0123,2025-05,2
EMP-0123,2025-06,0
EMP-0123,2025-07,1
EMP-0123,2025-08,0
EMP-0123,2025-09,0
EMP-0123,2025-10,2
EMP-0123,2025-11,2
EMP-0123,2025-12,0
EMP-0124,2025-01,1
EMP-0124,2025-02,0
EMP-0124,2025-03,0
EMP-0124,2025-04,0
EMP-0124,2025-05,0
EMP-0124,2025-06,0
EMP-0124,2025-07,0
EMP-0124,2025-08,0
EMP-0124,2025-09,1
EMP-0124,2025-10,1
EMP-0124,2025-11,0
EMP-0124,2025-12,0
EMP-0125,2025-01,0
EMP-0125,2025-02,0
EMP-0125,2025-03,0
EMP-0125,2025-04,0
EMP-0125,2025-05,1
EMP-0125,2025-06,3
EMP-0125,2025-07,0
EMP-0125,2025-08,1
EMP-0125,2025-09,0
EMP-0125,2025-10,1
EMP-0125,2025-11,0
EMP-0125,2025-12,0
EMP-0126,2025-01,3
EMP-0126,2025-02,0
EMP-0126,2025-03,0
EMP-0126,2025-04,0
EMP-0126,2025-05,0
EMP-0126,2025-06,0
EMP-0126,2025-07,0
EMP-0126,2025-08,0
EMP-0126,2025-09,0
EMP-0126,2025-10,0
EMP-0126,2025-11,1
EMP-0126,2025-12,0
EMP-0127,2025-01,0
EMP-0127,2025-02,1
EMP-0127,2025-03,0
EMP-0127,2025-04,0
EMP-0127,2025-05,0
EMP-0127,2025-06,0
EMP-0127,2025-07,0
EMP-0127,2025-08,1
EMP-0127,2025-09,0
EMP-0127,2025-10,1
EMP-0127,2025-11,0
EMP-0127,2025-12,0
EMP-0128,2025-01,1
EMP-0128,2025-02,0
EMP-0128,2025-03,0
EMP-0128,2025-04,0
EMP-0128,2025-05,0
EMP-0128,2025-06,0
EMP-0128,2025-07,1
EMP-0128,2025-08,0
EMP-0128,2025-09,0
EMP-0128,2025-10,0
EMP-0128,2025-11,1
EMP-0128,2025-12,0
EMP-0129,2025-01,1
EMP-0129,2025-02,0
EMP-0129,2025-03,1
EMP-0129,2025-04,0
EMP-0129,2025-05,0
EMP-0129,2025-06,1
EMP-0129,2025-07,0
EMP-0129,2025-08,0
EMP-0129,2025-09,0
EMP-0129,2025-10,1
EMP-0129,2025-11,1
EMP-0129,2025-12,0
EMP-0130,2025-01,0
EMP-0130,2025-02,1
EMP-0130,2025-03,2
EMP-0130,2025-04,1
EMP-0130,2025-05,0
EMP-0130,2025-06,0
EMP-0130,2025-07,0
EMP-0130,2025-08,0
EMP-0130,2025-09,0
EMP-0130,2025-10,0
EMP-0130,2025-11,0
EMP-0130,2025-12,0
EMP-0131,2025-01,0
EMP-0131,2025-02,0
EMP-0131,2025-03,1
EMP-0131,2025-04,1
EMP-0131,2025-05,1
EMP-0131,2025-06,0
EMP-0131,2025-07,0
EMP-0131,2025-08,0
EMP-0131,2025-09,0
EMP-0131,2025-10,0
EMP-0131,2025-11,1
EMP-0131,2025-12,0
EMP-0132,2025-01,0
EMP-0132,2025-02,0
EMP-0132,2025-03,0
EMP-0132,2025-04,0
EMP-0132,2025-05,0
EMP-0132,2025-06,0
EMP-0132,2025-07,0
EMP-0132,2025-08,1
EMP-0132,2025-09,0
EMP-0132,2025-10,0
EMP-0132,2025-11,0
EMP-0132,2025-12,1
EMP-0133,2025-01,0
EMP-0133,2025-02,1
EMP-0133,2025-03,0
EMP-0133,2025-04,1
EMP-0133,2025-05,0
EMP-0133,2025-06,0
EMP-0133,2025-07,0
EMP-0133,2025-08,0
EMP-0133,2025-09,0
EMP-0133,2025-10,0
EMP-0133,2025-11,0
EMP-0133,2025-12,0
EMP-0134,2025-01,0
EMP-0134,2025-02,0
EMP-0134,2025-03,1
EMP-0134,2025-04,0
EMP-0134,2025-05,0
EMP-0134,2025-06,0
EMP-0134,2025-07,0
EMP-0134,2025-08,1
EMP-0134,2025-09,1
EMP-0134,2025-10,1
EMP-0134,2025-11,0
EMP-0134,2025-12,1
EMP-0135,2025-01,0
EMP-0135,2025-02,0
EMP-0135,2025-03,3
EMP-0135,2025-04,0
EMP-0135,2025-05,0
EMP-0135,2025-06,1
EMP-0135,2025-07,1
EMP-0135,2025-08,0
EMP-0135,2025-09,0
EMP-0135,2025-10,0
EMP-0135,2025-11,0
EMP-0135,2025-12,0
EMP-0136,2025-01,1
EMP-0136,2025-02,0
EMP-0136,2025-03,0
EMP-0136,2025-04,0
EMP-0136,2025-05,0
EMP-0136,2025-06,0
EMP-0136,2025-07,1
EMP-0136,2025-08,0
EMP-0136,2025-09,0
EMP-0136,2025-10,0
EMP-0136,2025-11,1
EMP-0136,2025-12,0
EMP-0137,2025-01,0
EMP-0137,2025-02,1
EMP-0137,2025-03,0
EMP-0137,2025-04,0
EMP-0137,2025-05,0
EMP-0137,2025-06,0
EMP-0137,2025-07,1
EMP-0137,2025-08,2
EMP-0137,2025-09,0
EMP-0137,2025-10,2
EMP-0137,2025-11,4
EMP-0137,2025-12,1
EMP-0138,2025-01,0
EMP-0138,2025-02,3
EMP-0138,2025-03,0
EMP-0138,2025-04,1
EMP-0138,2025-05,2
EMP-0138,2025-06,3
EMP-0138,2025-07,1
EMP-0138,2025-08,0
EMP-0138,2025-09,2
EMP-0138,2025-10,1
EMP-0138,2025-11,4
EMP-0138,2025-12,2
EMP-0139,2025-01,5
EMP-0139,2025-02,1
EMP-0139,2025-03,0
EMP-0139,2025-04,0
EMP-0139,2025-05,5
EMP-0139,2025-06,0
EMP-0139,2025-07,2
EMP-0139,2025-08,1
EMP-0139,2025-09,0
EMP-0139,2025-10,3
EMP-0139,2025-11,1
EMP-0139,2025-12,2
EMP-0140,2025-01,1
EMP-0140,2025-02,1
EMP-0140,2025-03,2
EMP-0140,2025-04,4
EMP-0140,2025-05,1
EMP-0140,2025-06,3
EMP-0140,2025-07,2
EMP-0140,2025-08,2
EMP-0140,2025-09,2
EMP-0140,2025-10,0
EMP-0140,2025-11,3
EMP-0140,2025-12,0
EMP-0141,2025-01,1
EMP-0141,2025-02,2
EMP-0141,2025-03,1
EMP-0141,2025-04,2
EMP-0141,2025-05,1
EMP-0141,2025-06,3
EMP-0141,2025-07,1
EMP-0141,2025-08,3
EMP-0141,2025-09,0
EMP-0141,2025-10,3
EMP-0141,2025-11,2
EMP-0141,2025-12,2
EMP-0142,2025-01,1
EMP-0142,2025-02,3
EMP-0142,2025-03,1
EMP-0142,2025-04,3
EMP-0142,2025-05,0
EMP-0142,2025-06,3
EMP-0142,2025-07,2
EMP-0142,2025-08,1
EMP-0142,2025-09,1
EMP-0142,2025-10,0
EMP-0142,2025-11,1
EMP-0142,2025-12,2
EMP-0143,2025-01,2
EMP-0143,2025-02,1
EMP-0143,2025-03,0
EMP-0143,2025-04,1
EMP-0143,2025-05,0
EMP-0143,2025-06,0
EMP-0143,2025-07,0
EMP-0143,2025-08,1
EMP-0143,2025-09,1
EMP-0143,2025-10,0
EMP-0143,2025-11,0
EMP-0143,2025-12,1
EMP-0144,2025-01,1
EMP-0144,2025-02,0
EMP-0144,2025-03,2
EMP-0144,2025-04,0
EMP-0144,2025-05,1
EMP-0144,2025-06,1
EMP-0144,2025-07,1
EMP-0144,2025-08,1
EMP-0144,2025-09,4
EMP-0144,2025-10,2
EMP-0144,2025-11,2
EMP-0144,2025-12,3
EMP-0145,2025-01,3
EMP-0145,2025-02,3
EMP-0145,2025-03,5
EMP-0145,2025-04,2
EMP-0145,2025-05,2
EMP-0145,2025-06,1
EMP-0145,2025-07,0
EMP-0145,2025-08,0
EMP-0145,2025-09,4
EMP-0145,2025-10,1
EMP-0145,2025-11,2
EMP-0145,2025-12,2
EMP-0146,2025-01,1
EMP-0146,2025-02,2
EMP-0146,2025-03,0
EMP-0146,2025-04,1
EMP-0146,2025-05,1
EMP-0146,2025-06,2
EMP-0146,2025-07,5
EMP-0146,2025-08,2
EMP-0146,2025-09,4
EMP-0146,2025-10,1
EMP-0146,2025-11,1
EMP-0146,2025-12,0
EMP-0147,2025-01,1
EMP-0147,2025-02,0
EMP-0147,2025-03,1
EMP-0147,2025-04,1
EMP-0147,2025-05,4
EMP-0147,2025-06,3
EMP-0147,2025-07,2
EMP-0147,2025-08,4
EMP-0147,2025-09,4
EMP-0147,2025-10,2
EMP-0147,2025-11,2
EMP-0147,2025-12,2
EMP-0148,2025-01,0
EMP-0148,2025-02,3
EMP-0148,2025-03,1
EMP-0148,2025-04,2
EMP-0148,2025-05,2
EMP-0148,2025-06,1
EMP-0148,2025-07,1
EMP-0148,2025-08,4
EMP-0148,2025-09,4
EMP-0148,2025-10,5
EMP-0148,2025-11,5
EMP-0148,2025-12,0
EMP-0149,2025-01,3
EMP-0149,2025-02,3
EMP-0149,2025-03,3
EMP-0149,2025-04,3
EMP-0149,2025-05,4
EMP-0149,2025-06,1
EMP-0149,2025-07,0
EMP-0149,2025-08,1
EMP-0149,2025-09,4
EMP-0149,2025-10,3
EMP-0149,2025-11,5
EMP-0149,2025-12,4
EMP-0150,2025-01,1
EMP-0150,2025-02,0
EMP-0150,2025-03,3
EMP-0150,2025-04,1
EMP-0150,2025-05,4
EMP-0150,2025-06,0
EMP-0150,2025-07,3
EMP-0150,2025-08,2
EMP-0150,2025-09,1
EMP-0150,2025-10,1
EMP-0150,2025-11,3
EMP-0150,2025-12,2
EMP-0151,2025-01,0
EMP-0151,2025-02,1
EMP-0151,2025-03,0
EMP-0151,2025-04,0
EMP-0151,2025-05,0
EMP-0151,2025-06,2
EMP-0151,2025-07,1
EMP-0151,2025-08,0
EMP-0151,2025-09,1
EMP-0151,2025-10,0
EMP-0151,2025-11,1
EMP-0151,2025-12,2
EMP-0152,2025-01,1
EMP-0152,2025-02,1
EMP-0152,2025-03,1
EMP-0152,2025-04,1
EMP-0152,2025-05,0
EMP-0152,2025-06,2
EMP-0152,2025-07,2
EMP-0152,2025-08,4
EMP-0152,2025-09,4
EMP-0152,2025-10,2
EMP-0152,2025-11,4
EMP-0152,2025-12,1
EMP-0153,2025-01,4
EMP-0153,2025-02,0
EMP-0153,2025-03,3
EMP-0153,2025-04,2
EMP-0153,2025-05,2
EMP-0153,2025-06,2
EMP-0153,2025-07,2
EMP-0153,2025-08,1
EMP-0153,2025-09,1
EMP-0153,2025-10,0
EMP-0153,2025-11,2
EMP-0153,2025-12,2
EMP-0154,2025-01,0
EMP-0154,2025-02,2
EMP-0154,2025-03,0
EMP-0154,2025-04,3
EMP-0154,2025-05,3
EMP-0154,2025-06,0
EMP-0154,2025-07,2
EMP-0154,2025-08,2
EMP-0154,2025-09,1
EMP-0154,2025-10,1
EMP-0154,2025-11,1
EMP-0154,2025-12,1
EMP-0155,2025-01,1
EMP-0155,2025-02,2
EMP-0155,2025-03,1
EMP-0155,2025-04,1
EMP-0155,2025-05,5
EMP-0155,2025-06,1
EMP-0155,2025-07,0
EMP-0155,2025-08,3
EMP-0155,2025-09,1
EMP-0155,2025-10,1
EMP-0155,2025-11,0
EMP-0155,2025-12,1
EMP-0156,2025-01,1
EMP-0156,2025-02,4
EMP-0156,2025-03,0
EMP-0156,2025-04,0
EMP-0156,2025-05,2
EMP-0156,2025-06,3
EMP-0156,2025-07,3
EMP-0156,2025-08,1
EMP-0156,2025-09,2
EMP-0156,2025-10,0
EMP-0156,2025-11,0
EMP-0156,2025-12,1
EMP-0157,2025-01,2
EMP-0157,2025-02,1
EMP-0157,2025-03,0
EMP-0157,2025-04,3
EMP-0157,2025-05,1
EMP-0157,2025-06,3
EMP-0157,2025-07,3
EMP-0157,2025-08,2
EMP-0157,2025-09,2
EMP-0157,2025-10,1
EMP-0157,2025-11,4
EMP-0157,2025-12,1
EMP-0158,2025-01,1
EMP-0158,2025-02,4
EMP-0158,2025-03,1
EMP-0158,2025-04,1
EMP-0158,2025-05,1
EMP-0158,2025-06,0
EMP-0158,2025-07,3
EMP-0158,2025-08,0
EMP-0158,2025-09,3
EMP-0158,2025-10,1
EMP-0158,2025-11,4
EMP-0158,2025-12,2
EMP-0159,2025-01,0
EMP-0159,2025-02,0
EMP-0159,2025-03,0
EMP-0159,2025-04,2
EMP-0159,2025-05,1
EMP-0159,2025-06,1
EMP-0159,2025-07,0
EMP-0159,2025-08,2
EMP-0159,2025-09,2
EMP-0159,2025-10,2
EMP-0159,2025-11,2
EMP-0159,2025-12,2
EMP-0160,2025-01,1
EMP-0160,2025-02,3
EMP-0160,2025-03,3
EMP-0160,2025-04,1
EMP-0160,2025-05,4
EMP-0160,2025-06,0
EMP-0160,2025-07,2
EMP-0160,2025-08,1
EMP-0160,2025-09,3
EMP-0160,2025-10,2
EMP-0160,2025-11,2
EMP-0160,2025-12,2
EMP-0161,2025-01,0
EMP-0161,2025-02,0
EMP-0161,2025-03,1
EMP-0161,2025-04,2
EMP-0161,2025-05,1
EMP-0161,2025-06,0
EMP-0161,2025-07,2
EMP-0161,2025-08,0
EMP-0161,2025-09,2
EMP-0161,2025-10,3
EMP-0161,2025-11,1
EMP-0161,2025-12,1
EMP-0162,2025-01,0
EMP-0162,2025-02,0
EMP-0162,2025-03,0
EMP-0162,2025-04,1
EMP-0162,2025-05,1
EMP-0162,2025-06,4
EMP-0162,2025-07,2
EMP-0162,2025-08,1
EMP-0162,2025-09,0
EMP-0162,2025-10,0
EMP-0162,2025-11,0
EMP-0162,2025-12,1
EMP-0163,2025-01,3
EMP-0163,2025-02,4
EMP-0163,2025-03,3
EMP-0163,2025-04,4
EMP-0163,2025-05,1
EMP-0163,2025-06,2
EMP-0163,2025-07,2
EMP-0163,2025-08,3
EMP-0163,2025-09,2
EMP-0163,2025-10,0
EMP-0163,2025-11,4
EMP-0163,2025-12,3
EMP-0164,2025-01,4
EMP-0164,2025-02,2
EMP-0164,2025-03,4
EMP-0164,2025-04,3
EMP-0164,2025-05,1
EMP-0164,2025-06,2
EMP-0164,2025-07,0
EMP-0164,2025-08,1
EMP-0164,2025-09,2
EMP-0164,2025-10,3
EMP-0164,2025-11,2
EMP-0164,2025-12,2
EMP-0165,2025-01,3
EMP-0165,2025-02,1
EMP-0165,2025-03,0
EMP-0165,2025-04,3
EMP-0165,2025-05,1
EMP-0165,2025-06,3
EMP-0165,2025-07,3
EMP-0165,2025-08,1
EMP-0165,2025-09,0
EMP-0165,2025-10,2
EMP-0165,2025-11,4
EMP-0165,2025-12,2
EMP-0166,2025-01,2
EMP-0166,2025-02,2
EMP-0166,2025-03,1
EMP-0166,2025-04,0
EMP-0166,2025-05,0
EMP-0166,2025-06,1
EMP-0166,2025-07,1
EMP-0166,2025-08,1
EMP-0166,2025-09,3
EMP-0166,2025-10,0
EMP-0166,2025-11,3
EMP-0166,2025-12,0
EMP-0167,2025-01,1
EMP-0167,2025-02,1
EMP-0167,2025-03,1
EMP-0167,2025-04,1
EMP-0167,2025-05,3
EMP-0167,2025-06,0
EMP-0167,2025-07,1
EMP-0167,2025-08,2
EMP-0167,2025-09,3
EMP-0167,2025-10,1
EMP-0167,2025-11,1
EMP-0167,2025-12,1
EMP-0168,2025-01,2
EMP-0168,2025-02,2
EMP-0168,2025-03,3
EMP-0168,2025-04,0
EMP-0168,2025-05,0
EMP-0168,2025-06,2
EMP-0168,2025-07,2
EMP-0168,2025-08,2
EMP-0168,2025-09,2
EMP-0168,2025-10,2
EMP-0168,2025-11,3
