employer_id,label,expected_module,status_A,score_A,score_A_norm,reason_A,status_B,score_B,score_B_norm,reason_B,status_C,score_C,score_C_norm,reason_C,n_flags,flagged_by
EMP-0070,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.211.750/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0071,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.887.850/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0072,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.899.300/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0247,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0073,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.004.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0268,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0074,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.889.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0262,0.49,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar. 1 kali telat setor tapi dilunasi bulan berikutnya (dianggap wajar).",0,-
EMP-0075,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.340.600/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0076,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.218.600/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0221,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0077,REMITTANCE_GAP,C,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.865.100/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,FLAGGED,0.1743,0.835,Setoran iuran rata-rata 17% di bawah yang seharusnya selama 7 bulan berturut-turut (2025-06 s/d 2025-12); total kekurangan Rp96.015.000.,1,C
EMP-0078,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.159.950/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0217,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0079,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.904.450/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0080,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.084.500/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0231,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0081,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.141.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0082,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.264.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0083,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.031.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0084,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.020.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0085,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.204.150/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0086,CLEAN_MUTASI_SAH,(tidak dikenal),EXPLAINED_BY_RESIGN,0.0,0.0,"Ada penurunan 237 orang pada 2025-06, tetapi sesuai catatan resign/mutasi resmi (253 orang) — dianggap wajar.",NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.168.800/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0087,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.214.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0088,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.980.750/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0201,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0089,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.002.350/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0090,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.174.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0208,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0091,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.908.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0092,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.012.400/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0218,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0093,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.332.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0094,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.342.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.022,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0095,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.964.750/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0096,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.966.550/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0097,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.150.150/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0098,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.328.900/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0099,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.357.150/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0223,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0100,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.247.300/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0219,0.49,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0101,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp5.357.400/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0102,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.851.400/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0238,0.49,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0103,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (4% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0104,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0105,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.875,0.194,"Upah sejalan dengan perusahaan sejenis (5% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0106,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.51,0.113,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0208,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0107,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0108,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0202,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0109,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.83,0.184,"Upah sejalan dengan perusahaan sejenis (4% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0110,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0111,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (0% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0112,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0113,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0114,UNDER_REPORTING_WAGE,B,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,FLAGGED,9.097,1.0,"Perlu dicek — indikasi lapor gaji lebih rendah dari aslinya: upah dilaporkan Rp2.449.150/orang, 38% di bawah median perusahaan sejenis (Rp3.933.274; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34), 9.1 IQR di bawah median, konsisten di 12/12 bulan. Upah juga di bawah UMR, tetapi itu sendiri bukan dasar flag (urusan Disnaker).",ONE_OFF_GAP,0.0207,0.49,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",1,B
EMP-0115,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.21,0.047,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0203,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0116,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.005,0.001,"Upah sejalan dengan perusahaan sejenis (0% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0209,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0117,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0243,0.49,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0118,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0119,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.73,0.162,"Upah sejalan dengan perusahaan sejenis (4% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0120,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0121,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (4% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0122,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.445,0.099,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0222,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0123,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,1.174,0.261,"Upah sejalan dengan perusahaan sejenis (6% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0124,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (2% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0125,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.456,0.101,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0287,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0126,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0127,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.223,0.05,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0261,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0128,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (1% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0129,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.011,0.002,"Upah sejalan dengan perusahaan sejenis (0% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0204,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0130,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0131,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.489,0.109,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0132,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (3% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0133,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,1.066,0.237,"Upah sejalan dengan perusahaan sejenis (5% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",ONE_OFF_GAP,0.0206,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0134,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (4% di atas median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0135,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,1.028,0.228,"Upah sejalan dengan perusahaan sejenis (5% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0136,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.526,0.117,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Manufaktur | wilayah=Sumatera Utara | skala=Kecil, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0137,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.235,0.052,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Manufaktur | wilayah=Sulawesi Selatan | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0138,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.0,0.0,"Upah sejalan dengan perusahaan sejenis (5% di atas median; sektor=Manufaktur | wilayah=Sulawesi Selatan | skala=Menengah, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
