employer_id,periode,jumlah_peserta_aktif
EMP-0085,2025-10,426
EMP-0085,2025-11,421
EMP-0085,2025-12,426
EMP-0086,2025-01,802
EMP-0086,2025-02,817
EMP-0086,2025-03,818
EMP-0086,2025-04,807
EMP-0086,2025-05,818
EMP-0086,2025-06,581
EMP-0086,2025-07,565
EMP-0086,2025-08,569
EMP-0086,2025-09,581
EMP-0086,2025-10,565
EMP-0086,2025-11,573
EMP-0086,2025-12,561
EMP-0087,2025-01,646
EMP-0087,2025-02,637
EMP-0087,2025-03,659
EMP-0087,2025-04,662
EMP-0087,2025-05,653
EMP-0087,2025-06,647
EMP-0087,2025-07,643
EMP-0087,2025-08,648
EMP-0087,2025-09,655
EMP-0087,2025-10,647
EMP-0087,2025-11,647
EMP-0087,2025-12,675
EMP-0088,2025-01,918
EMP-0088,2025-02,926
EMP-0088,2025-03,927
EMP-0088,2025-04,929
EMP-0088,2025-05,940
EMP-0088,2025-06,921
EMP-0088,2025-07,916
EMP-0088,2025-08,885
EMP-0088,2025-09,892
EMP-0088,2025-10,904
EMP-0088,2025-11,895
EMP-0088,2025-12,923
EMP-0089,2025-01,741
EMP-0089,2025-02,719
EMP-0089,2025-03,722
EMP-0089,2025-04,737
EMP-0089,2025-05,762
EMP-0089,2025-06,755
EMP-0089,2025-07,771
EMP-0089,2025-08,770
EMP-0089,2025-09,767
EMP-0089,2025-10,781
EMP-0089,2025-11,791
EMP-0089,2025-12,766
EMP-0090,2025-01,916
EMP-0090,2025-02,941
EMP-0090,2025-03,929
EMP-0090,2025-04,936
EMP-0090,2025-05,945
EMP-0090,2025-06,950
EMP-0090,2025-07,940
EMP-0090,2025-08,927
EMP-0090,2025-09,927
EMP-0090,2025-10,949
EMP-0090,2025-11,959
EMP-0090,2025-12,952
EMP-0091,2025-01,713
EMP-0091,2025-02,672
EMP-0091,2025-03,687
EMP-0091,2025-04,663
EMP-0091,2025-05,658
EMP-0091,2025-06,643
EMP-0091,2025-07,626
EMP-0091,2025-08,641
EMP-0091,2025-09,635
EMP-0091,2025-10,639
EMP-0091,2025-11,638
EMP-0091,2025-12,644
EMP-0092,2025-01,302
EMP-0092,2025-02,294
EMP-0092,2025-03,300
EMP-0092,2025-04,297
EMP-0092,2025-05,288
EMP-0092,2025-06,286
EMP-0092,2025-07,295
EMP-0092,2025-08,300
EMP-0092,2025-09,298
EMP-0092,2025-10,296
EMP-0092,2025-11,294
EMP-0092,2025-12,306
EMP-0093,2025-01,461
EMP-0093,2025-02,465
EMP-0093,2025-03,475
EMP-0093,2025-04,477
EMP-0093,2025-05,475
EMP-0093,2025-06,473
EMP-0093,2025-07,472
EMP-0093,2025-08,472
EMP-0093,2025-09,479
EMP-0093,2025-10,479
EMP-0093,2025-11,486
EMP-0093,2025-12,485
EMP-0094,2025-01,524
EMP-0094,2025-02,503
EMP-0094,2025-03,512
EMP-0094,2025-04,516
EMP-0094,2025-05,526
EMP-0094,2025-06,496
EMP-0094,2025-07,517
EMP-0094,2025-08,516
EMP-0094,2025-09,527
EMP-0094,2025-10,516
EMP-0094,2025-11,522
EMP-0094,2025-12,511
EMP-0095,2025-01,802
EMP-0095,2025-02,833
EMP-0095,2025-03,830
EMP-0095,2025-04,834
EMP-0095,2025-05,849
EMP-0095,2025-06,857
EMP-0095,2025-07,860
EMP-0095,2025-08,866
EMP-0095,2025-09,908
EMP-0095,2025-10,907
EMP-0095,2025-11,911
EMP-0095,2025-12,930
EMP-0096,2025-01,392
EMP-0096,2025-02,401
EMP-0096,2025-03,406
EMP-0096,2025-04,397
EMP-0096,2025-05,410
EMP-0096,2025-06,401
EMP-0096,2025-07,403
EMP-0096,2025-08,397
EMP-0096,2025-09,396
EMP-0096,2025-10,399
EMP-0096,2025-11,402
EMP-0096,2025-12,405
EMP-0097,2025-01,562
EMP-0097,2025-02,567
EMP-0097,2025-03,564
EMP-0097,2025-04,575
EMP-0097,2025-05,589
EMP-0097,2025-06,575
EMP-0097,2025-07,582
EMP-0097,2025-08,590
EMP-0097,2025-09,586
EMP-0097,2025-10,602
EMP-0097,2025-11,600
EMP-0097,2025-12,602
EMP-0098,2025-01,696
EMP-0098,2025-02,696
EMP-0098,2025-03,681
EMP-0098,2025-04,661
EMP-0098,2025-05,682
EMP-0098,2025-06,670
EMP-0098,2025-07,657
EMP-0098,2025-08,629
EMP-0098,2025-09,621
EMP-0098,2025-10,605
EMP-0098,2025-11,625
EMP-0098,2025-12,638
EMP-0099,2025-01,736
EMP-0099,2025-02,769
EMP-0099,2025-03,784
EMP-0099,2025-04,779
EMP-0099,2025-05,740
EMP-0099,2025-06,774
EMP-0099,2025-07,752
EMP-0099,2025-08,727
EMP-0099,2025-09,742
EMP-0099,2025-10,778
EMP-0099,2025-11,800
EMP-0099,2025-12,809
EMP-0100,2025-01,378
EMP-0100,2025-02,384
EMP-0100,2025-03,390
EMP-0100,2025-04,392
EMP-0100,2025-05,393
EMP-0100,2025-06,393
EMP-0100,2025-07,387
EMP-0100,2025-08,385
EMP-0100,2025-09,372
EMP-0100,2025-10,371
EMP-0100,2025-11,364
EMP-0100,2025-12,356
EMP-0101,2025-01,280
EMP-0101,2025-02,288
EMP-0101,2025-03,293
EMP-0101,2025-04,284
EMP-0101,2025-05,278
EMP-0101,2025-06,283
EMP-0101,2025-07,277
EMP-0101,2025-08,276
EMP-0101,2025-09,279
EMP-0101,2025-10,274
EMP-0101,2025-11,275
EMP-0101,2025-12,268
EMP-0102,2025-01,884
EMP-0102,2025-02,890
EMP-0102,2025-03,862
EMP-0102,2025-04,870
EMP-0102,2025-05,870
EMP-0102,2025-06,880
EMP-0102,2025-07,884
EMP-0102,2025-08,908
EMP-0102,2025-09,910
EMP-0102,2025-10,902
EMP-0102,2025-11,904
EMP-0102,2025-12,914
EMP-0103,2025-01,53
EMP-0103,2025-02,53
EMP-0103,2025-03,52
EMP-0103,2025-04,51
EMP-0103,2025-05,50
EMP-0103,2025-06,52
EMP-0103,2025-07,51
EMP-0103,2025-08,50
EMP-0103,2025-09,49
EMP-0103,2025-10,50
EMP-0103,2025-11,50
EMP-0103,2025-12,51
EMP-0104,2025-01,30
EMP-0104,2025-02,30
EMP-0104,2025-03,29
EMP-0104,2025-04,30
EMP-0104,2025-05,29
EMP-0104,2025-06,29
EMP-0104,2025-07,29
EMP-0104,2025-08,29
EMP-0104,2025-09,29
EMP-0104,2025-10,29
EMP-0104,2025-11,29
EMP-0104,2025-12,29
EMP-0105,2025-01,61
EMP-0105,2025-02,64
EMP-0105,2025-03,63
EMP-0105,2025-04,61
EMP-0105,2025-05,61
EMP-0105,2025-06,64
EMP-0105,2025-07,63
EMP-0105,2025-08,65
EMP-0105,2025-09,67
EMP-0105,2025-10,66
EMP-0105,2025-11,67
EMP-0105,2025-12,69
EMP-0106,2025-01,25
EMP-0106,2025-02,25
EMP-0106,2025-03,25
EMP-0106,2025-04,24
EMP-0106,2025-05,24
EMP-0106,2025-06,23
EMP-0106,2025-07,23
EMP-0106,2025-08,23
EMP-0106,2025-09,23
EMP-0106,2025-10,22
EMP-0106,2025-11,22
EMP-0106,2025-12,22
EMP-0107,2025-01,33
EMP-0107,2025-02,33
EMP-0107,2025-03,34
EMP-0107,2025-04,33
EMP-0107,2025-05,34
EMP-0107,2025-06,34
EMP-0107,2025-07,34
EMP-0107,2025-08,34
EMP-0107,2025-09,34
EMP-0107,2025-10,34
EMP-0107,2025-11,34
EMP-0107,2025-12,33
EMP-0108,2025-01,50
EMP-0108,2025-02,49
EMP-0108,2025-03,49
EMP-0108,2025-04,48
EMP-0108,2025-05,47
EMP-0108,2025-06,48
EMP-0108,2025-07,49
EMP-0108,2025-08,50
EMP-0108,2025-09,49
EMP-0108,2025-10,49
EMP-0108,2025-11,50
EMP-0108,2025-12,50
EMP-0109,2025-01,16
EMP-0109,2025-02,16
EMP-0109,2025-03,16
EMP-0109,2025-04,16
EMP-0109,2025-05,16
EMP-0109,2025-06,16
EMP-0109,2025-07,16
EMP-0109,2025-08,16
EMP-0109,2025-09,16
EMP-0109,2025-10,16
EMP-0109,2025-11,15
EMP-0109,2025-12,15
EMP-0110,2025-01,49
EMP-0110,2025-02,47
EMP-0110,2025-03,47
EMP-0110,2025-04,49
EMP-0110,2025-05,49
EMP-0110,2025-06,50
EMP-0110,2025-07,50
EMP-0110,2025-08,50
EMP-0110,2025-09,51
EMP-0110,2025-10,51
EMP-0110,2025-11,51
EMP-0110,2025-12,51
EMP-0111,2025-01,40
EMP-0111,2025-02,41
EMP-0111,2025-03,41
EMP-0111,2025-04,40
EMP-0111,2025-05,40
EMP-0111,2025-06,39
EMP-0111,2025-07,39
EMP-0111,2025-08,39
EMP-0111,2025-09,40
EMP-0111,2025-10,40
EMP-0111,2025-11,40
EMP-0111,2025-12,41
EMP-0112,2025-01,21
EMP-0112,2025-02,21
EMP-0112,2025-03,21
EMP-0112,2025-04,20
EMP-0112,2025-05,20
EMP-0112,2025-06,20
EMP-0112,2025-07,20
EMP-0112,2025-08,20
EMP-0112,2025-09,20
EMP-0112,2025-10,20
EMP-0112,2025-11,20
EMP-0112,2025-12,20
EMP-0113,2025-01,29
EMP-0113,2025-02,28
EMP-0113,2025-03,27
EMP-0113,2025-04,27
EMP-0113,2025-05,26
EMP-0113,2025-06,26
EMP-0113,2025-07,27
EMP-0113,2025-08,28
EMP-0113,2025-09,28
EMP-0113,2025-10,29
EMP-0113,2025-11,29
EMP-0113,2025-12,29
EMP-0114,2025-01,22
EMP-0114,2025-02,22
EMP-0114,2025-03,22
EMP-0114,2025-04,22
EMP-0114,2025-05,22
EMP-0114,2025-06,22
EMP-0114,2025-07,22
EMP-0114,2025-08,23
EMP-0114,2025-09,23
EMP-0114,2025-10,22
EMP-0114,2025-11,21
EMP-0114,2025-12,21
EMP-0115,2025-01,43
EMP-0115,2025-02,43
EMP-0115,2025-03,42
EMP-0115,2025-04,40
EMP-0115,2025-05,40
EMP-0115,2025-06,41
EMP-0115,2025-07,41
EMP-0115,2025-08,39
EMP-0115,2025-09,39
EMP-0115,2025-10,39
EMP-0115,2025-11,38
EMP-0115,2025-12,38
EMP-0116,2025-01,22
EMP-0116,2025-02,22
EMP-0116,2025-03,22
EMP-0116,2025-04,22
EMP-0116,2025-05,23
EMP-0116,2025-06,23
EMP-0116,2025-07,23
EMP-0116,2025-08,23
EMP-0116,2025-09,23
EMP-0116,2025-10,23
EMP-0116,2025-11,23
EMP-0116,2025-12,24
EMP-0117,2025-01,54
EMP-0117,2025-02,52
EMP-0117,2025-03,54
EMP-0117,2025-04,54
EMP-0117,2025-05,53
EMP-0117,2025-06,54
EMP-0117,2025-07,53
EMP-0117,2025-08,55
EMP-0117,2025-09,56
EMP-0117,2025-10,55
EMP-0117,2025-11,57
EMP-0117,2025-12,56
EMP-0118,2025-01,24
EMP-0118,2025-02,24
EMP-0118,2025-03,25
EMP-0118,2025-04,26
EMP-0118,2025-05,26
EMP-0118,2025-06,26
EMP-0118,2025-07,26
EMP-0118,2025-08,26
EMP-0118,2025-09,27
EMP-0118,2025-10,27
EMP-0118,2025-11,27
EMP-0118,2025-12,27
EMP-0119,2025-01,45
EMP-0119,2025-02,44
EMP-0119,2025-03,45
EMP-0119,2025-04,44
EMP-0119,2025-05,43
EMP-0119,2025-06,43
EMP-0119,2025-07,44
EMP-0119,2025-08,45
EMP-0119,2025-09,46
EMP-0119,2025-10,45
EMP-0119,2025-11,44
EMP-0119,2025-12,45
EMP-0120,2025-01,60
EMP-0120,2025-02,60
EMP-0120,2025-03,62
EMP-0120,2025-04,63
EMP-0120,2025-05,64
EMP-0120,2025-06,67
EMP-0120,2025-07,66
EMP-0120,2025-08,67
EMP-0120,2025-09,67
EMP-0120,2025-10,67
EMP-0120,2025-11,69
EMP-0120,2025-12,70
EMP-0121,2025-01,33
EMP-0121,2025-02,34
EMP-0121,2025-03,34
EMP-0121,2025-04,33
EMP-0121,2025-05,32
EMP-0121,2025-06,31
EMP-0121,2025-07,32
EMP-0121,2025-08,31
EMP-0121,2025-09,31
EMP-0121,2025-10,31
EMP-0121,2025-11,31
EMP-0121,2025-12,32
EMP-0122,2025-01,48
EMP-0122,2025-02,47
EMP-0122,2025-03,47
EMP-0122,2025-04,47
EMP-0122,2025-05,47
EMP-0122,2025-06,49
EMP-0122,2025-07,49
EMP-0122,2025-08,50
EMP-0122,2025-09,51
EMP-0122,2025-10,52
EMP-0122,2025-11,52
EMP-0122,2025-12,51
EMP-0123,2025-01,60
EMP-0123,2025-02,59
EMP-0123,2025-03,58
EMP-0123,2025-04,59
EMP-0123,2025-05,60
EMP-0123,2025-06,60
EMP-0123,2025-07,60
EMP-0123,2025-08,62
EMP-0123,2025-09,62
EMP-0123,2025-10,65
EMP-0123,2025-11,66
EMP-0123,2025-12,64
EMP-0124,2025-01,32
EMP-0124,2025-02,32
EMP-0124,2025-03,33
EMP-0124,2025-04,33
EMP-0124,2025-05,33
EMP-0124,2025-06,32
EMP-0124,2025-07,32
EMP-0124,2025-08,31
EMP-0124,2025-09,31
EMP-0124,2025-10,31
EMP-0124,2025-11,32
EMP-0124,2025-12,32
EMP-0125,2025-01,40
EMP-0125,2025-02,40
EMP-0125,2025-03,41
EMP-0125,2025-04,40
EMP-0125,2025-05,40
EMP-0125,2025-06,40
EMP-0125,2025-07,39
EMP-0125,2025-08,40
EMP-0125,2025-09,40
EMP-0125,2025-10,40
EMP-0125,2025-11,39
EMP-0125,2025-12,39
EMP-0126,2025-01,46
EMP-0126,2025-02,46
EMP-0126,2025-03,48
EMP-0126,2025-04,48
EMP-0126,2025-05,48
EMP-0126,2025-06,49
EMP-0126,2025-07,48
EMP-0126,2025-08,46
EMP-0126,2025-09,45
EMP-0126,2025-10,46
EMP-0126,2025-11,45
EMP-0126,2025-12,47
EMP-0127,2025-01,44
EMP-0127,2025-02,44
EMP-0127,2025-03,45
EMP-0127,2025-04,47
EMP-0127,2025-05,49
EMP-0127,2025-06,50
EMP-0127,2025-07,51
EMP-0127,2025-08,52
EMP-0127,2025-09,53
EMP-0127,2025-10,52
EMP-0127,2025-11,51
EMP-0127,2025-12,51
EMP-0128,2025-01,30
EMP-0128,2025-02,30
EMP-0128,2025-03,30
EMP-0128,2025-04,31
EMP-0128,2025-05,31
EMP-0128,2025-06,32
EMP-0128,2025-07,31
EMP-0128,2025-08,31
EMP-0128,2025-09,31
EMP-0128,2025-10,30
EMP-0128,2025-11,30
EMP-0128,2025-12,30
EMP-0129,2025-01,45
EMP-0129,2025-02,46
EMP-0129,2025-03,45
EMP-0129,2025-04,47
EMP-0129,2025-05,48
EMP-0129,2025-06,49
EMP-0129,2025-07,49
EMP-0129,2025-08,48
EMP-0129,2025-09,48
EMP-0129,2025-10,49
EMP-0129,2025-11,51
EMP-0129,2025-12,53
EMP-0130,2025-01,50
EMP-0130,2025-02,49
EMP-0130,2025-03,49
EMP-0130,2025-04,47
EMP-0130,2025-05,47
EMP-0130,2025-06,47
EMP-0130,2025-07,47
EMP-0130,2025-08,46
EMP-0130,2025-09,46
EMP-0130,2025-10,46
EMP-0130,2025-11,45
EMP-0130,2025-12,42
EMP-0131,2025-01,24
EMP-0131,2025-02,25
EMP-0131,2025-03,26
EMP-0131,2025-04,26
EMP-0131,2025-05,26
EMP-0131,2025-06,26
EMP-0131,2025-07,25
EMP-0131,2025-08,25
EMP-0131,2025-09,25
EMP-0131,2025-10,26
EMP-0131,2025-11,26
EMP-0131,2025-12,26
EMP-0132,2025-01,38
EMP-0132,2025-02,37
EMP-0132,2025-03,37
EMP-0132,2025-04,37
EMP-0132,2025-05,38
EMP-0132,2025-06,37
EMP-0132,2025-07,38
EMP-0132,2025-08,38
EMP-0132,2025-09,38
EMP-0132,2025-10,37
EMP-0132,2025-11,35
EMP-0132,2025-12,36
EMP-0133,2025-01,27
EMP-0133,2025-02,27
EMP-0133,2025-03,27
EMP-0133,2025-04,27
EMP-0133,2025-05,26
EMP-0133,2025-06,26
EMP-0133,2025-07,26
EMP-0133,2025-08,25
EMP-0133,2025-09,25
EMP-0133,2025-10,24
EMP-0133,2025-11,24
EMP-0133,2025-12,24
EMP-0134,2025-01,51
EMP-0134,2025-02,52
EMP-0134,2025-03,51
EMP-0134,2025-04,50
EMP-0134,2025-05,50
EMP-0134,2025-06,51
EMP-0134,2025-07,50
EMP-0134,2025-08,50
EMP-0134,2025-09,50
EMP-0134,2025-10,51
EMP-0134,2025-11,51
EMP-0134,2025-12,51
EMP-0135,2025-01,46
EMP-0135,2025-02,46
EMP-0135,2025-03,45
EMP-0135,2025-04,42
EMP-0135,2025-05,42
EMP-0135,2025-06,43
EMP-0135,2025-07,41
EMP-0135,2025-08,40
EMP-0135,2025-09,40
EMP-0135,2025-10,42
EMP-0135,2025-11,42
EMP-0135,2025-12,41
EMP-0136,2025-01,23
EMP-0136,2025-02,24
EMP-0136,2025-03,24
EMP-0136,2025-04,24
EMP-0136,2025-05,24
EMP-0136,2025-06,24
EMP-0136,2025-07,24
EMP-0136,2025-08,25
EMP-0136,2025-09,25
EMP-0136,2025-10,25
EMP-0136,2025-11,25
EMP-0136,2025-12,24
EMP-0137,2025-01,78
EMP-0137,2025-02,78
EMP-0137,2025-03,78
EMP-0137,2025-04,83
EMP-0137,2025-05,83
EMP-0137,2025-06,82
EMP-0137,2025-07,81
EMP-0137,2025-08,83
EMP-0137,2025-09,83
EMP-0137,2025-10,81
EMP-0137,2025-11,82
EMP-0137,2025-12,81
EMP-0138,2025-01,135
EMP-0138,2025-02,138
EMP-0138,2025-03,137
EMP-0138,2025-04,141
EMP-0138,2025-05,141
EMP-0138,2025-06,143
EMP-0138,2025-07,144
EMP-0138,2025-08,142
EMP-0138,2025-09,140
EMP-0138,2025-10,143
EMP-0138,2025-11,142
EMP-0138,2025-12,141
EMP-0139,2025-01,163
EMP-0139,2025-02,164
EMP-0139,2025-03,171
EMP-0139,2025-04,167
EMP-0139,2025-05,167
EMP-0139,2025-06,172
EMP-0139,2025-07,172
EMP-0139,2025-08,174
EMP-0139,2025-09,170
EMP-0139,2025-10,171
EMP-0139,2025-11,170
EMP-0139,2025-12,173
EMP-0140,2025-01,150
EMP-0140,2025-02,158
EMP-0140,2025-03,160
EMP-0140,2025-04,161
EMP-0140,2025-05,162
EMP-0140,2025-06,161
EMP-0140,2025-07,162
EMP-0140,2025-08,161
EMP-0140,2025-09,162
EMP-0140,2025-10,166
EMP-0140,2025-11,163
EMP-0140,2025-12,167
EMP-0141,2025-01,194
EMP-0141,2025-02,194
EMP-0141,2025-03,186
EMP-0141,2025-04,184
EMP-0141,2025-05,189
EMP-0141,2025-06,189
EMP-0141,2025-07,185
EMP-0141,2025-08,183
EMP-0141,2025-09,186
EMP-0141,2025-10,188
EMP-0141,2025-11,187
EMP-0141,2025-12,186
EMP-0142,2025-01,127
EMP-0142,2025-02,125
EMP-0142,2025-03,129
EMP-0142,2025-04,128
EMP-0142,2025-05,131
EMP-0142,2025-06,135
EMP-0142,2025-07,138
EMP-0142,2025-08,137
EMP-0142,2025-09,138
EMP-0142,2025-10,138
EMP-0142,2025-11,136
EMP-0142,2025-12,137
EMP-0143,2025-01,59
EMP-0143,2025-02,60
EMP-0143,2025-03,59
EMP-0143,2025-04,59
EMP-0143,2025-05,59
EMP-0143,2025-06,59
EMP-0143,2025-07,60
EMP-0143,2025-08,59
EMP-0143,2025-09,60
EMP-0143,2025-10,58
EMP-0143,2025-11,58
EMP-0143,2025-12,60
EMP-0144,2025-01,129
EMP-0144,2025-02,127
EMP-0144,2025-03,128
EMP-0144,2025-04,128
EMP-0144,2025-05,129
EMP-0144,2025-06,130
EMP-0144,2025-07,132
EMP-0144,2025-08,135
EMP-0144,2025-09,136
EMP-0144,2025-10,135
EMP-0144,2025-11,137
EMP-0144,2025-12,142
EMP-0145,2025-01,244
EMP-0145,2025-02,239
EMP-0145,2025-03,244
EMP-0145,2025-04,243
EMP-0145,2025-05,232
EMP-0145,2025-06,236
EMP-0145,2025-07,233
EMP-0145,2025-08,233
EMP-0145,2025-09,235
EMP-0145,2025-10,236
EMP-0145,2025-11,239
EMP-0145,2025-12,237
EMP-0146,2025-01,137
EMP-0146,2025-02,136
EMP-0146,2025-03,138
EMP-0146,2025-04,140
EMP-0146,2025-05,137
EMP-0146,2025-06,140
EMP-0146,2025-07,138
EMP-0146,2025-08,140
EMP-0146,2025-09,141
EMP-0146,2025-10,146
EMP-0146,2025-11,145
EMP-0146,2025-12,144
EMP-0147,2025-01,210
EMP-0147,2025-02,209
EMP-0147,2025-03,212
EMP-0147,2025-04,205
EMP-0147,2025-05,201
EMP-0147,2025-06,197
EMP-0147,2025-07,201
EMP-0147,2025-08,208
EMP-0147,2025-09,208
EMP-0147,2025-10,207
EMP-0147,2025-11,207
EMP-0147,2025-12,212
EMP-0148,2025-01,204
EMP-0148,2025-02,205
EMP-0148,2025-03,209
EMP-0148,2025-04,211
EMP-0148,2025-05,212
EMP-0148,2025-06,216
EMP-0148,2025-07,204
EMP-0148,2025-08,207
EMP-0148,2025-09,204
EMP-0148,2025-10,197
EMP-0148,2025-11,199
EMP-0148,2025-12,204
EMP-0149,2025-01,227
EMP-0149,2025-02,231
EMP-0149,2025-03,238
EMP-0149,2025-04,244
EMP-0149,2025-05,252
EMP-0149,2025-06,256
EMP-0149,2025-07,256
EMP-0149,2025-08,248
EMP-0149,2025-09,247
EMP-0149,2025-10,243
EMP-0149,2025-11,254
EMP-0149,2025-12,253
EMP-0150,2025-01,185
EMP-0150,2025-02,187
EMP-0150,2025-03,187
EMP-0150,2025-04,193
EMP-0150,2025-05,191
EMP-0150,2025-06,192
EMP-0150,2025-07,189
EMP-0150,2025-08,184
EMP-0150,2025-09,95
EMP-0150,2025-10,96
EMP-0150,2025-11,96
EMP-0150,2025-12,94
EMP-0151,2025-01,95
EMP-0151,2025-02,95
EMP-0151,2025-03,92
EMP-0151,2025-04,93
EMP-0151,2025-05,93
EMP-0151,2025-06,90
EMP-0151,2025-07,89
EMP-0151,2025-08,88
EMP-0151,2025-09,89
EMP-0151,2025-10,91
EMP-0151,2025-11,88
EMP-0151,2025-12,88
EMP-0152,2025-01,173
EMP-0152,2025-02,175
EMP-0152,2025-03,176
EMP-0152,2025-04,173
EMP-0152,2025-05,172
EMP-0152,2025-06,169
EMP-0152,2025-07,173
EMP-0152,2025-08,173
EMP-0152,2025-09,180
EMP-0152,2025-10,180
EMP-0152,2025-11,177
EMP-0152,2025-12,172
EMP-0153,2025-01,190
EMP-0153,2025-02,184
EMP-0153,2025-03,185
EMP-0153,2025-04,187
EMP-0153,2025-05,181
EMP-0153,2025-06,184
EMP-0153,2025-07,182
EMP-0153,2025-08,183
EMP-0153,2025-09,189
EMP-0153,2025-10,192
EMP-0153,2025-11,191
EMP-0153,2025-12,188
EMP-0154,2025-01,175
EMP-0154,2025-02,172
EMP-0154,2025-03,171
EMP-0154,2025-04,168
EMP-0154,2025-05,168
EMP-0154,2025-06,168
EMP-0154,2025-07,167
EMP-0154,2025-08,165
EMP-0154,2025-09,166
EMP-0154,2025-10,167
EMP-0154,2025-11,163
EMP-0154,2025-12,168
EMP-0155,2025-01,148
EMP-0155,2025-02,148
EMP-0155,2025-03,150
EMP-0155,2025-04,151
EMP-0155,2025-05,154
EMP-0155,2025-06,155
EMP-0155,2025-07,153
EMP-0155,2025-08,154
EMP-0155,2025-09,150
EMP-0155,2025-10,150
EMP-0155,2025-11,150
EMP-0155,2025-12,149
EMP-0156,2025-01,145
EMP-0156,2025-02,140
EMP-0156,2025-03,138
EMP-0156,2025-04,138
EMP-0156,2025-05,138
EMP-0156,2025-06,135
EMP-0156,2025-07,138
EMP-0156,2025-08,136
EMP-0156,2025-09,139
EMP-0156,2025-10,140
EMP-0156,2025-11,138
EMP-0156,2025-12,143
EMP-0157,2025-01,196
EMP-0157,2025-02,200
EMP-0157,2025-03,204
EMP-0157,2025-04,201
EMP-0157,2025-05,207
EMP-0157,2025-06,206
EMP-0157,2025-07,207
EMP-0157,2025-08,208
EMP-0157,2025-09,207
EMP-0157,2025-10,210
EMP-0157,2025-11,213
EMP-0157,2025-12,206
EMP-0158,2025-01,204
EMP-0158,2025-02,197
EMP-0158,2025-03,201
EMP-0158,2025-04,206
EMP-0158,2025-05,202
EMP-0158,2025-06,200
EMP-0158,2025-07,196
EMP-0158,2025-08,195
EMP-0158,2025-09,194
EMP-0158,2025-10,197
EMP-0158,2025-11,202
EMP-0158,2025-12,208
EMP-0159,2025-01,154
EMP-0159,2025-02,153
EMP-0159,2025-03,148
EMP-0159,2025-04,146
EMP-0159,2025-05,149
EMP-0159,2025-06,154
EMP-0159,2025-07,150
EMP-0159,2025-08,148
EMP-0159,2025-09,148
EMP-0159,2025-10,149
EMP-0159,2025-11,147
EMP-0159,2025-12,148
EMP-0160,2025-01,174
EMP-0160,2025-02,174
EMP-0160,2025-03,176
EMP-0160,2025-04,176
EMP-0160,2025-05,174
EMP-0160,2025-06,174
EMP-0160,2025-07,174
EMP-0160,2025-08,173
EMP-0160,2025-09,172
EMP-0160,2025-10,177
EMP-0160,2025-11,179
EMP-0160,2025-12,178
EMP-0161,2025-01,144
EMP-0161,2025-02,143
EMP-0161,2025-03,146
EMP-0161,2025-04,147
EMP-0161,2025-05,147
EMP-0161,2025-06,148
EMP-0161,2025-07,143
EMP-0161,2025-08,140
EMP-0161,2025-09,137
EMP-0161,2025-10,137
EMP-0161,2025-11,142
EMP-0161,2025-12,148
EMP-0162,2025-01,109
EMP-0162,2025-02,110
EMP-0162,2025-03,106
EMP-0162,2025-04,105
EMP-0162,2025-05,103
EMP-0162,2025-06,102
EMP-0162,2025-07,102
EMP-0162,2025-08,101
EMP-0162,2025-09,97
EMP-0162,2025-10,98
EMP-0162,2025-11,96
EMP-0162,2025-12,96
EMP-0163,2025-01,248
EMP-0163,2025-02,243
EMP-0163,2025-03,231
EMP-0163,2025-04,230
EMP-0163,2025-05,235
EMP-0163,2025-06,244
EMP-0163,2025-07,238
EMP-0163,2025-08,240
EMP-0163,2025-09,238
EMP-0163,2025-10,237
EMP-0163,2025-11,250
EMP-0163,2025-12,242
EMP-0164,2025-01,122
EMP-0164,2025-02,123
EMP-0164,2025-03,126
EMP-0164,2025-04,126
EMP-0164,2025-05,127
EMP-0164,2025-06,126
EMP-0164,2025-07,127
EMP-0164,2025-08,126
EMP-0164,2025-09,128
EMP-0164,2025-10,127
EMP-0164,2025-11,128
EMP-0164,2025-12,128
EMP-0165,2025-01,211
EMP-0165,2025-02,211
EMP-0165,2025-03,204
EMP-0165,2025-04,209
EMP-0165,2025-05,205
EMP-0165,2025-06,202
EMP-0165,2025-07,200
EMP-0165,2025-08,205
EMP-0165,2025-09,196
EMP-0165,2025-10,208
EMP-0165,2025-11,212
EMP-0165,2025-12,213
EMP-0166,2025-01,158
EMP-0166,2025-02,159
EMP-0166,2025-03,161
EMP-0166,2025-04,163
EMP-0166,2025-05,165
EMP-0166,2025-06,165
EMP-0166,2025-07,164
EMP-0166,2025-08,164
EMP-0166,2025-09,163
EMP-0166,2025-10,167
EMP-0166,2025-11,169
EMP-0166,2025-12,159
EMP-0167,2025-01,121
EMP-0167,2025-02,121
EMP-0167,2025-03,121
EMP-0167,2025-04,120
EMP-0167,2025-05,123
EMP-0167,2025-06,125
EMP-0167,2025-07,123
EMP-0167,2025-08,124
EMP-0167,2025-09,122
EMP-0167,2025-10,119
EMP-0167,2025-11,118
EMP-0167,2025-12,120
EMP-0168,2025-01,168
EMP-0168,2025-02,170
EMP-0168,2025-03,172
EMP-0168,2025-04,174
EMP-0168,2025-05,172
EMP-0168,2025-06,173
EMP-0168,2025-07,176
EMP-0168,2025-08,179
EMP-0168,2025-09,183
EMP-0168,2025-10,186
EMP-0168,2025-11,187
