rank,employer_id,n_periods,n_gap_periods,longest_run,n_late_paid,total_expected,total_actual,total_shortfall,median_gap_pct,run_start,run_end,first_gap_period,cum_shortfall_pct,status,reason,score_c,score_c_norm
98,EMP-0094,12,1,1,0,1325970000.0,1324248000.0,2460000.0,0.021986075485525832,2025-05,2025-05,2025-05,0.0018552455937917147,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.022,0.49
99,EMP-0763,12,1,1,0,938429000.0,937606000.0,2419000.0,0.03159778462824599,2025-02,2025-02,2025-02,0.002577712325599486,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0316,0.49
100,EMP-0911,12,1,1,0,1390786000.0,1385206000.0,2364000.0,0.020828010325900214,2025-08,2025-08,2025-08,0.0016997582661890471,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0208,0.49
101,EMP-0279,12,1,1,0,1280294000.0,1278942000.0,2309000.0,0.021087913492976784,2025-03,2025-03,2025-03,0.0018034920104288547,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0211,0.49
102,EMP-0405,12,2,1,0,561048000.0,559663000.0,2268000.0,0.0248291621728605,2025-06,2025-06,2025-06,0.00404243487188262,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0288,0.49
103,EMP-0281,12,1,1,0,1247704000.0,1244972000.0,2190000.0,0.02172080337217952,2025-01,2025-01,2025-01,0.0017552239954348146,ONE_OFF_GAP,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0217,0.49
104,EMP-0548,12,1,1,0,863045000.0,860330000.0,2188000.0,0.030515187860868594,2025-08,2025-08,2025-08,0.0025352096356505167,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0305,0.49
105,EMP-0893,12,1,1,0,1042864000.0,1038986000.0,1965000.0,0.02301853196823091,2025-11,2025-11,2025-11,0.001884234185857408,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.023,0.49
106,EMP-0396,12,1,1,0,982610000.0,985258000.0,1915000.0,0.023912690583519598,2025-07,2025-07,2025-07,0.0019488912182859934,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0239,0.49
107,EMP-0298,12,1,1,0,1109688000.0,1111866000.0,1911000.0,0.02140984561607923,2025-04,2025-04,2025-04,0.001722105672945909,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0214,0.49
108,EMP-0181,12,1,1,0,992354000.0,992330000.0,1845000.0,0.022535727372663978,2025-12,2025-12,2025-12,0.0018592155621884932,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0225,0.49
109,EMP-0571,12,1,1,0,734065000.0,733653000.0,1761000.0,0.02901535622487313,2025-09,2025-09,2025-09,0.002398970118450001,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.029,0.49
110,EMP-0552,12,2,1,0,483292000.0,480670000.0,1737000.0,0.021562093709192556,2025-08,2025-08,2025-08,0.003594100461004941,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0217,0.49
111,EMP-1001,12,1,1,0,989746000.0,989002000.0,1713000.0,0.02015033348625472,2025-05,2025-05,2025-05,0.0017307470805641044,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0202,0.49
112,EMP-0362,12,3,1,0,298612000.0,297278000.0,1682000.0,0.022249289484368655,2025-06,2025-06,2025-06,0.005632727418857916,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0258,0.49
113,EMP-0586,12,1,1,0,948721000.0,946043000.0,1682000.0,0.02007279670624739,2025-02,2025-02,2025-02,0.001772913216846681,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0201,0.49
114,EMP-0186,12,1,1,0,730192000.0,726346000.0,1644000.0,0.027887567640922123,2025-05,2025-05,2025-05,0.0022514626290071654,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0279,0.49
115,EMP-0204,12,1,1,0,829426000.0,826722000.0,1600000.0,0.02404532543845148,2025-05,2025-05,2025-05,0.0019290449057540997,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.024,0.49
116,EMP-0768,12,1,1,0,625717000.0,625434000.0,1600000.0,0.029698375870069606,2025-11,2025-11,2025-11,0.0025570665332730292,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0297,0.49
117,EMP-0765,12,1,1,0,846267000.0,851807000.0,1560000.0,0.022418946884341227,2025-05,2025-05,2025-05,0.001843389852138864,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0224,0.49
118,EMP-0995,12,1,1,0,818146000.0,815805000.0,1536000.0,0.02236654337886245,2025-02,2025-02,2025-02,0.00187741552241287,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0224,0.49
119,EMP-0680,12,1,1,0,689517000.0,687144000.0,1523000.0,0.025293961336610642,2025-02,2025-02,2025-02,0.0022087925315837026,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0253,0.49
120,EMP-0559,12,1,1,0,833497000.0,831917000.0,1496000.0,0.0218091697645601,2025-09,2025-09,2025-09,0.0017948474919525805,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0218,0.49
121,EMP-1020,12,1,1,0,880882000.0,880733000.0,1492000.0,0.02007534983853606,2025-12,2025-12,2025-12,0.0016937569390678888,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0201,0.49
122,EMP-0288,12,1,1,0,724874000.0,721786000.0,1485000.0,0.0234927465156381,2025-05,2025-05,2025-05,0.0020486319001647183,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0235,0.49
123,EMP-0663,12,1,1,0,665580000.0,663951000.0,1443000.0,0.025893161549642017,2025-03,2025-03,2025-03,0.0021680338952492564,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0259,0.49
124,EMP-0988,12,1,1,0,852121000.0,848641000.0,1436000.0,0.020047746024654818,2025-07,2025-07,2025-07,0.0016852066783942655,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.02,0.49
125,EMP-0376,12,1,1,0,704225000.0,700404000.0,1343000.0,0.023438863485636497,2025-04,2025-04,2025-04,0.0019070609535304767,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0234,0.49
126,EMP-0168,12,2,1,0,368363000.0,367931000.0,1315000.0,0.02167714601431983,2025-02,2025-02,2025-02,0.003569848220369581,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0231,0.49
127,EMP-0092,12,1,1,0,715082000.0,713880000.0,1292000.0,0.021797077976853256,2025-04,2025-04,2025-04,0.001806785795195516,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0218,0.49
128,EMP-0573,12,1,1,0,804872000.0,801131000.0,1281000.0,0.02001437410161865,2025-09,2025-09,2025-09,0.001591557415340576,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.02,0.49
129,EMP-0053,12,1,1,0,520250000.0,519796000.0,1264000.0,0.027633851468048358,2025-02,2025-02,2025-02,0.0024296011532916866,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0276,0.49
130,EMP-0283,12,1,1,0,584428000.0,582635000.0,1237000.0,0.024990908723584792,2025-10,2025-10,2025-10,0.002116599478464413,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.025,0.49
131,EMP-0500,12,1,1,0,1222410000.0,1226147000.0,1224000.0,0.02070890787581423,2025-12,2025-12,2025-12,0.001001300709254669,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0207,0.49
132,EMP-0678,12,1,1,0,502911000.0,503575000.0,1207000.0,0.028719632617127084,2025-06,2025-06,2025-06,0.002400027042558226,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0287,0.49
133,EMP-0146,12,2,1,0,280366000.0,279234000.0,1177000.0,0.02446843212455139,2025-05,2025-05,2025-05,0.004198083933144532,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0261,0.49
134,EMP-0080,12,1,1,0,611967000.0,610668000.0,1171000.0,0.023133605958237026,2025-06,2025-06,2025-06,0.0019135018718329582,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0231,0.49
135,EMP-0664,12,1,1,0,730055000.0,729564000.0,1156000.0,0.020297081855532535,2025-09,2025-09,2025-09,0.0015834423433850875,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0203,0.49
136,EMP-0752,12,1,1,0,593012000.0,592162000.0,1150000.0,0.02324876175073284,2025-04,2025-04,2025-04,0.001939252494047338,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0232,0.49
137,EMP-0556,12,1,1,0,634156000.0,633532000.0,1144000.0,0.021858341135334466,2025-08,2025-08,2025-08,0.0018039725241107867,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0219,0.49
138,EMP-0464,12,1,1,0,354317000.0,352528000.0,1127000.0,0.037665853413990175,2025-10,2025-10,2025-10,0.003180767504805019,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0377,0.49
139,EMP-0977,12,2,1,0,325865000.0,325447000.0,1116000.0,0.02057282269943979,2025-06,2025-06,2025-06,0.0034247311003022724,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0207,0.49
140,EMP-0654,12,1,1,0,608138000.0,606276000.0,1097000.0,0.021935612877424515,2025-06,2025-06,2025-06,0.0018038668854766517,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0219,0.49
141,EMP-0447,12,1,1,0,380823000.0,381193000.0,1088000.0,0.03517734165346439,2025-03,2025-03,2025-03,0.0028569702985376407,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0352,0.49
142,EMP-0485,12,1,1,0,582652000.0,581722000.0,1066000.0,0.02091754640712688,2025-01,2025-01,2025-01,0.00182956550393717,ONE_OFF_GAP,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0209,0.49
143,EMP-0884,12,1,1,0,430642000.0,430297000.0,1009000.0,0.026904514305522226,2025-06,2025-06,2025-06,0.0023430134543309757,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0269,0.49
144,EMP-0460,12,2,1,0,287635000.0,285938000.0,1002000.0,0.02071521589382267,2025-04,2025-04,2025-04,0.0034835816225424585,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0212,0.49
145,EMP-0676,12,1,1,0,543074000.0,540510000.0,984000.0,0.021357874631012328,2025-12,2025-12,2025-12,0.0018119077694752465,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0214,0.49
146,EMP-0655,12,1,1,0,568755000.0,569169000.0,983000.0,0.02093850512279805,2025-04,2025-04,2025-04,0.0017283364541850182,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0209,0.49
147,EMP-0252,12,1,1,0,378411000.0,376646000.0,978000.0,0.030482483480862736,2025-10,2025-10,2025-10,0.002584491465628642,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0305,0.49
148,EMP-1018,12,1,1,0,484334000.0,483977000.0,974000.0,0.024297759816394753,2025-11,2025-11,2025-11,0.0020110089318528123,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0243,0.49
149,EMP-0749,12,1,1,0,320164000.0,319583000.0,969000.0,0.03702854522526654,2025-02,2025-02,2025-02,0.003026573880886046,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.037,0.49
150,EMP-0244,12,2,1,0,262957000.0,261734000.0,967000.0,0.021320205924542472,2025-05,2025-05,2025-05,0.0036774073327578275,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0224,0.49
151,EMP-0492,12,1,1,0,643710000.0,644960000.0,945000.0,0.02501786990707648,2025-08,2025-08,2025-08,0.0014680523838374424,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.025,0.49
152,EMP-0266,12,1,1,0,423764000.0,422749000.0,943000.0,0.027510356496878465,2025-10,2025-10,2025-10,0.0022252952114856384,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0275,0.49
153,EMP-0035,12,2,1,0,273192000.0,272838000.0,941000.0,0.020646315182149613,2025-02,2025-02,2025-02,0.0034444639667340184,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0211,0.49
154,EMP-0360,12,1,1,0,450385000.0,451239000.0,928000.0,0.024717664606861284,2025-05,2025-05,2025-05,0.002060459384748604,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0247,0.49
155,EMP-0346,12,1,1,0,523345000.0,520595000.0,926000.0,0.021578039800531294,2025-02,2025-02,2025-02,0.0017693873066523995,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0216,0.49
156,EMP-0166,12,1,1,0,317453000.0,315814000.0,869000.0,0.03254437869822485,2025-06,2025-06,2025-06,0.0027374130973718946,ONE_OFF_GAP,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0325,0.49
157,EMP-0569,12,1,1,0,397483000.0,396042000.0,855000.0,0.02530633990410229,2025-03,2025-03,2025-03,0.002151035390192788,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0253,0.49
158,EMP-0243,12,1,1,0,447551000.0,447304000.0,846000.0,0.024012943146660613,2025-09,2025-09,2025-09,0.0018902873638981927,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.024,0.49
159,EMP-0469,12,1,1,0,381335000.0,382278000.0,755000.0,0.024153043923350076,2025-07,2025-07,2025-07,0.0019798864515452293,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0242,0.49
160,EMP-0867,12,1,1,0,426951000.0,425743000.0,751000.0,0.020879090327782256,2025-03,2025-03,2025-03,0.0017589840520340742,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0209,0.49
161,EMP-0264,12,1,1,0,431711000.0,430801000.0,747000.0,0.020517468688200396,2025-10,2025-10,2025-10,0.0017303242215278276,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0205,0.49
162,EMP-0048,12,1,1,0,399882000.0,399332000.0,744000.0,0.022678086993629408,2025-02,2025-02,2025-02,0.0018605488619142646,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0227,0.49
163,EMP-0060,12,1,1,0,339682000.0,337990000.0,737000.0,0.025936092342342343,2025-01,2025-01,2025-01,0.002169676344345594,ONE_OFF_GAP,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0259,0.49
164,EMP-0557,12,1,1,0,388407000.0,387600000.0,727000.0,0.022708105575511478,2025-10,2025-10,2025-10,0.0018717479345119938,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0227,0.49
165,EMP-0341,12,1,1,0,424143000.0,424342000.0,712000.0,0.020357980213873163,2025-04,2025-04,2025-04,0.0016786791247291597,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0204,0.49
166,EMP-0152,12,1,1,0,368391000.0,367146000.0,705000.0,0.02261282355582641,2025-10,2025-10,2025-10,0.0019137275340602783,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0226,0.49
167,EMP-0052,12,1,1,0,407757000.0,407425000.0,691000.0,0.020026663575237653,2025-08,2025-08,2025-08,0.0016946367566957772,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.02,0.49
168,EMP-0139,12,1,1,0,334236000.0,333894000.0,688000.0,0.02352378021677437,2025-07,2025-07,2025-07,0.002058425782979691,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0235,0.49
169,EMP-0150,12,1,1,0,312946000.0,313879000.0,637000.0,0.0203403902034039,2025-07,2025-07,2025-07,0.002035494941619321,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0203,0.49
170,EMP-0869,12,1,1,0,363846000.0,362909000.0,632000.0,0.02044778050990035,2025-05,2025-05,2025-05,0.0017369986202953997,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0204,0.49
171,EMP-0861,12,2,1,0,161874000.0,161554000.0,621000.0,0.022776633664642713,2025-08,2025-08,2025-08,0.0038363171355498722,ONE_OFF_GAP,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0251,0.49
172,EMP-0245,12,1,1,0,360832000.0,360141000.0,620000.0,0.020574766044999006,2025-04,2025-04,2025-04,0.0017182511528910961,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0206,0.49
173,EMP-0456,12,1,1,0,313308000.0,313325000.0,619000.0,0.023530753440279783,2025-03,2025-03,2025-03,0.0019756916516654537,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0235,0.49
174,EMP-0982,12,1,1,0,351059000.0,349786000.0,613000.0,0.02063278357455402,2025-04,2025-04,2025-04,0.0017461452348465642,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0206,0.49
175,EMP-0854,12,1,1,0,340853000.0,340209000.0,582000.0,0.020900667959491488,2025-11,2025-11,2025-11,0.001707480937530255,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0209,0.49
176,EMP-0738,12,1,1,0,146599000.0,145599000.0,566000.0,0.03362243079482001,2025-05,2025-05,2025-05,0.0038608721751171565,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0336,0.49
177,EMP-0140,12,1,1,0,330456000.0,329312000.0,559000.0,0.0200401520040152,2025-07,2025-07,2025-07,0.0016916019076669813,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.02,0.49
178,EMP-0241,12,1,1,0,311404000.0,309420000.0,556000.0,0.020845830833833234,2025-10,2025-10,2025-10,0.0017854619722290016,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0208,0.49
179,EMP-0367,12,1,1,0,300911000.0,301291000.0,554000.0,0.02228927781130557,2025-05,2025-05,2025-05,0.0018410759327508797,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0223,0.49
180,EMP-0369,12,1,1,0,318218000.0,317933000.0,543000.0,0.020959586212220636,2025-11,2025-11,2025-11,0.0017063773890854698,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.021,0.49
181,EMP-0983,12,1,1,0,305689000.0,305225000.0,543000.0,0.022029291249137897,2025-02,2025-02,2025-02,0.0017763151438226433,ONE_OFF_GAP,"Kurang setor pada 2025-02, tetapi tidak berulang berturut-turut — dianggap wajar.",0.022,0.49
182,EMP-0963,12,1,1,0,237533000.0,237057000.0,541000.0,0.022206715376405877,2025-04,2025-04,2025-04,0.0022775782733346524,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0222,0.49
183,EMP-0969,12,1,1,0,190178000.0,189657000.0,538000.0,0.03327354814769003,2025-05,2025-05,2025-05,0.002828928687860846,ONE_OFF_GAP,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0333,0.49
184,EMP-0657,12,1,1,0,287262000.0,286852000.0,536000.0,0.0232024587680187,2025-04,2025-04,2025-04,0.001865892460541248,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0232,0.49
185,EMP-0265,12,1,1,0,272930000.0,271532000.0,528000.0,0.023569324167485046,2025-07,2025-07,2025-07,0.0019345619755981387,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0236,0.49
186,EMP-0736,12,1,1,0,218490000.0,217972000.0,507000.0,0.027843374155637323,2025-04,2025-04,2025-04,0.002320472332829878,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0278,0.49
